building_id,site_id,primary_use,sub_primary_use,sqm,year_built,meter_type,start,end,span_days,n_valid,coverage,missing_fraction,mean,std,min,max,n_negative,n_zero,constant_fraction,reason_excluded,eligible,selected,selection_rank,selection_reason
Eagle_education_Maragret,Eagle,Education,Research,1228.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17543,0.9999430004559964,5.699954400362195e-05,21.78755058997891,5.24024228013695,0.0,47.0,0,211.0,0.27777461095593686,,True,False,,eligible but outside the configured subset size or site cap
Eagle_education_Norah,Eagle,Education,Research,9089.4,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,492.32204742362063,51.39619827884064,0.0,642.0,0,109.0,0.04827861377108983,,True,False,,eligible but outside the configured subset size or site cap
Eagle_education_Paul,Eagle,Education,Classroom,4008.1,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,24.829728647970818,12.855568323042098,0.0,77.6231,0,2508.0,0.23603511171910624,,True,False,,eligible but outside the configured subset size or site cap
Eagle_education_Peter,Eagle,Education,Research,41103.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,1542.947068359553,212.09948596875174,0.0,1989.0695,0,133.0,0.03163474692202462,,True,False,,eligible but outside the configured subset size or site cap
Eagle_education_Petra,Eagle,Education,Research,2320.6,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,66.2310761513908,11.027079831627226,0.0,143.0,0,179.0,0.16735066119471045,,True,False,,eligible but outside the configured subset size or site cap
Eagle_education_Raul,Eagle,Education,Research,15255.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17537,0.9996010031919744,0.0003989968080255757,653.2735686491417,75.72333301284196,0.0,839.9879,0,116.0,0.018475223812510693,,True,False,,eligible but outside the configured subset size or site cap
Eagle_education_Roman,Eagle,Education,Research,18621.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,686.8141814865481,88.9468008887327,0.0,902.0,0,175.0,0.053009575923392616,,True,False,,eligible but outside the configured subset size or site cap
Eagle_education_Samantha,Eagle,Education,Research,12518.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17543,0.9999430004559964,5.699954400362195e-05,267.2807261756826,34.85667151349936,0.0,430.7656,0,12.0,0.01077352790286724,,True,False,,eligible but outside the configured subset size or site cap
Eagle_education_Shana,Eagle,Education,Research,2359.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,46.26673291153671,13.40222629967009,0.0,66.7025,0,1164.0,0.09803921568627451,,True,False,,eligible but outside the configured subset size or site cap
Eagle_education_Shanna,Eagle,Education,Research,9718.0,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,294.60715914272686,63.909518271741234,0.0,529.0,0,172.0,0.05711354309165527,,True,False,,eligible but outside the configured subset size or site cap
Eagle_education_Shante,Eagle,Education,Research,21566.4,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,598.4348789728682,134.4703732089216,0.0,779.8549,0,741.0,0.04856361149110807,,True,False,,eligible but outside the configured subset size or site cap
Eagle_education_Sheena,Eagle,Education,Classroom,4277.0,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,26.495497856817146,13.717815731427256,0.0,82.83,0,2508.0,0.2360921112631099,,True,False,,eligible but outside the configured subset size or site cap
Eagle_education_Sherrill,Eagle,Education,Research,18064.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17514,0.9982900136798906,0.0017099863201094356,691.8002432796619,78.44396606742542,0.0,877.1143,0,62.0,0.011704921776864222,,True,False,,eligible but outside the configured subset size or site cap
Eagle_education_Teresa,Eagle,Education,Research,5628.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,101.18222175102598,18.770486209021755,0.0,170.4598,0,69.0,0.017327861377108983,,True,False,,eligible but outside the configured subset size or site cap
Eagle_education_Wesley,Eagle,Education,Classroom,6604.3,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,126.85128818969449,36.994350138037554,0.0,281.0,0,179.0,0.0717624259005928,,True,False,,eligible but outside the configured subset size or site cap
Eagle_education_Will,Eagle,Education,Research,5782.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,112.09753334473324,13.757210709257766,0.0,171.25,0,80.0,0.017384860921112633,,True,False,,eligible but outside the configured subset size or site cap
Eagle_food_Jennifer,Eagle,Food sales and service,Dining,3307.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17445,0.9943570451436389,0.0056429548563611265,86.34768957294352,71.76554358029479,0.0,514.9383,0,2144.0,0.176554886787045,,True,False,,eligible but outside the configured subset size or site cap
Eagle_food_Kay,Eagle,Food sales and service,Dining,6491.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,184.54691731646147,86.54412052460803,0.0,396.0049,0,452.0,0.06839945280437756,,True,False,,eligible but outside the configured subset size or site cap
Eagle_health_Amy,Eagle,Healthcare,Support,5238.6,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,79.4356731475148,35.43686545378801,0.0,213.3931,0,180.0,0.02165982672138623,,True,False,,eligible but outside the configured subset size or site cap
Eagle_health_Athena,Eagle,Healthcare,Support,18040.6,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17543,0.9999430004559964,5.699954400362195e-05,296.6386417830474,179.09042584302514,0.0,719.8281,0,3175.0,0.21820669212791427,,True,False,,eligible but outside the configured subset size or site cap
Eagle_health_Gregoria,Eagle,Healthcare,Patient Care,18580.6,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,431.8269842225263,259.80165632991736,0.0,759.3842,0,4534.0,0.38942088463292296,,True,False,,eligible but outside the configured subset size or site cap
Eagle_health_Jodi,Eagle,Healthcare,Support,22083.4,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,178.29957982786138,46.760355459441165,0.0,316.3053,0,102.0,0.018353853169174646,,True,False,,eligible but outside the configured subset size or site cap
Eagle_health_Lucinda,Eagle,Healthcare,Support,1161.3,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17543,0.9999430004559964,5.699954400362195e-05,567.827167531209,75.98659938771958,0.0,951.0,0,131.0,0.03693780995268768,,True,False,,eligible but outside the configured subset size or site cap
Eagle_health_Margo,Eagle,Healthcare,Patient Care,2379.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,54.25150404696763,16.60906766097723,0.0,82.1219,0,1193.0,0.07529639762881897,,True,False,,eligible but outside the configured subset size or site cap
Eagle_health_Reba,Eagle,Healthcare,Patient Care,19089.0,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,405.4976550387597,76.81392356954933,0.0,688.18,0,183.0,0.018524851801185592,,True,False,,eligible but outside the configured subset size or site cap
Eagle_health_Reuben,Eagle,Healthcare,Patient Care,12083.6,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17543,0.9999430004559964,5.699954400362195e-05,220.0962477740409,51.38293638532616,0.0,399.0,0,252.0,0.05956791882802257,,True,False,,eligible but outside the configured subset size or site cap
Eagle_health_Trisha,Eagle,Healthcare,Patient Care,6376.6,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,304.1386662106703,52.55007595255444,0.0,497.68,0,109.0,0.09627222982216142,,True,False,,eligible but outside the configured subset size or site cap
Eagle_health_Vincenza,Eagle,Healthcare,Patient Care,3284.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,53.25161455198358,20.993084970681842,0.0,102.5938,0,104.0,0.01595987232102143,,True,False,,eligible but outside the configured subset size or site cap
Eagle_lodging_Andy,Eagle,Lodging/residential,Housing,6205.4,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,54.745196249429995,16.683974764359018,0.0,109.0605,0,73.0,0.018695850433196534,,True,False,,eligible but outside the configured subset size or site cap
Eagle_lodging_Blake,Eagle,Lodging/residential,Housing,3512.0,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,13.555534319425444,11.816063247491796,0.0,60.8696,0,5406.0,0.31480848153214774,,True,False,,eligible but outside the configured subset size or site cap
Eagle_lodging_Casey,Eagle,Lodging/residential,Housing,6132.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,77.13957341541267,20.947603442722155,0.0,142.1389,0,192.0,0.017612859097127224,,True,False,,eligible but outside the configured subset size or site cap
Eagle_lodging_Dawn,Eagle,Lodging/residential,Housing,5785.9,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,73.15410263907889,19.531995479455873,0.0,139.3522,0,191.0,0.017612859097127224,,True,False,,eligible but outside the configured subset size or site cap
Eagle_lodging_Edgardo,Eagle,Lodging/residential,Housing,5392.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,49.491401618787044,15.404951929344096,0.0,102.76,0,179.0,0.018695850433196534,,True,False,,eligible but outside the configured subset size or site cap
Eagle_lodging_Garland,Eagle,Lodging/residential,,6700.0,,,,,0.0,0,0.0,1.0,,,,,0,,,no observations; span 0 d < 300 d; coverage 0.000 < 0.95; constant or undefined series,False,False,,no observations; span 0 d < 300 d; coverage 0.000 < 0.95; constant or undefined series
Eagle_lodging_Stephanie,Eagle,Lodging/residential,Housing,6967.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,78.38548791609666,17.523154192765816,0.0,143.0,0,209.0,0.11377108983128136,,True,False,,eligible but outside the configured subset size or site cap
Eagle_lodging_Terri,Eagle,Lodging/residential,Housing,7422.9,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,103.78532683538532,41.20934679335194,0.0,305.1787,0,776.0,0.05249658002735978,,True,False,,eligible but outside the configured subset size or site cap
Eagle_lodging_Tressa,Eagle,Lodging/residential,Housing,5032.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,64.46545827633379,14.533309000232379,0.0,130.0,0,179.0,0.12881896944824442,,True,False,,eligible but outside the configured subset size or site cap
Eagle_lodging_Trina,Eagle,Lodging/residential,Housing,5320.9,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,46.79557398540811,15.111817270142502,0.0,100.1,0,179.0,0.01943684450524396,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Amanda,Eagle,Office,Office,8487.9,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,276.9474548962608,94.64914872156514,0.0,669.6724,0,1151.0,0.06948244414044688,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Amie,Eagle,Office,Office,9581.8,,electricity,2016-05-19 15:00:00,2017-12-31 23:00:00,591.3333333333334,14193,1.0,0.0,464.7628947086593,59.61473273004922,282.555,549.5825,0,0.0,0.9981681110406538,constant_fraction 1.00 > 0.5,False,False,,constant_fraction 1.00 > 0.5
Eagle_office_Bridgett,Eagle,Office,Office,5692.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,194.1174096386229,40.73777586623845,0.0,350.7107,0,121.0,0.02473780209758322,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Chantelle,Eagle,Office,Office,2202.0,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17385,0.99093707250342,0.009062927496579998,30.893754506758704,12.16637710760624,0.0,67.6302,0,1106.0,0.2177164222030486,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Chauncey,Eagle,Office,Office,22068.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,517.6086911707706,157.82155334288225,0.0,783.7851,0,1070.0,0.06646146830825353,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Dallas,Eagle,Office,Office,3522.6,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,51.90792774167807,19.03905693876455,0.0,134.0625,0,161.0,0.01886684906520748,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Damian,Eagle,Office,Office,10606.4,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,172.0940507751938,58.1899157161402,0.0,315.9463,0,772.0,0.07586639306885545,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Demetra,Eagle,Office,Office,9670.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,152.18405152758777,62.49386845491581,0.0,287.0,0,179.0,0.08903328773369813,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Donovan,Eagle,Office,Office,8031.9,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,65.37636875854993,28.257414904614564,0.0,217.67,0,105.0,0.0253077975376197,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Efrain,Eagle,Office,Office,3995.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17543,0.9999430004559964,5.699954400362195e-05,47.80202015048737,16.849495923685062,0.0,112.1115,0,179.0,0.02074901670181839,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Elia,Eagle,Office,Office,6014.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,134.93804893410854,57.94690150878501,0.0,301.6349,0,715.0,0.05711354309165527,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Elias,Eagle,Office,Office,5003.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,81.18837590059277,27.45222342723821,0.0,149.0537,0,772.0,0.07586639306885545,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Elvis,Eagle,Office,Office,3972.1,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17543,0.9999430004559964,5.699954400362195e-05,47.948811491763095,19.02565345177084,0.0,126.0,0,180.0,0.13173345493929203,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Flossie,Eagle,Office,Office,3989.4,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,145.231444750342,48.654113473534956,0.0,293.875,0,1168.0,0.07432740538075695,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Francis,Eagle,Office,Office,14807.3,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,348.2014933880529,49.86685957196693,0.0,537.0,0,180.0,0.04468764249886001,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Freida,Eagle,Office,Office,7246.6,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,60.08544231646147,19.988748647819534,0.0,118.0,0,187.0,0.14403784769721842,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Henriette,Eagle,Office,Office,2181.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,29.503348358413135,8.242111340264024,0.0,60.0,0,84.0,0.29981760145918834,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Isidro,Eagle,Office,Office,2217.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,22.538987688098494,12.08453506393251,0.0,76.0,0,198.0,0.34176926584587325,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Jackie,Eagle,Office,Office,5737.3,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,69.34689922480621,16.76188101130697,0.0,138.0,0,181.0,0.09182626538987688,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Jeff,Eagle,Office,Office,1586.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,44.20753533971728,15.452647739788395,0.0,122.0,0,179.0,0.11684906520747834,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Joette,Eagle,Office,Office,6414.0,,electricity,2017-01-28 13:00:00,2017-12-31 23:00:00,337.4166666666667,8099,1.0,0.0,269.6776145203111,57.72077597104869,0.0,489.0,0,26.0,0.03321397703420175,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Katheleen,Eagle,Office,Office,4202.9,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,103.86157434450526,49.579398240430585,0.0,454.5784,0,715.0,0.05677154582763338,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Lamont,Eagle,Office,Office,1453.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,30.40508781349749,10.663497288785816,0.0,67.3974,0,1167.0,0.0755813953488372,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Lane,Eagle,Office,Office,4675.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,46.04907660738714,12.722947074599901,0.0,82.0,0,216.0,0.09650022799817601,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Lillian,Eagle,Office,Office,4844.1,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,48.9476623632011,38.69314955965997,0.0,174.6403,0,571.0,0.052724578203374374,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Mable,Eagle,Office,Office,2568.4,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,15.877432267441861,4.925539724984231,0.0,32.4814,0,125.0,0.19015047879616964,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Mandi,Eagle,Office,Office,820.9,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,16.09432689238486,4.662121353058893,0.0,23.2032,0,1164.0,0.09815321477428181,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Marisela,Eagle,Office,Office,8399.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17543,0.9999430004559964,5.699954400362195e-05,130.54490850481676,45.685455603200765,0.0,276.2033,0,1183.0,0.07558570369948127,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Michele,Eagle,Office,Office,6737.0,,electricity,2017-01-28 13:00:00,2017-12-31 23:00:00,337.4166666666667,8099,1.0,0.0,166.69131991603902,27.18623581167616,0.0,293.0,0,25.0,0.026546487220644524,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Nereida,Eagle,Office,Office,10746.6,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,156.17599236776104,50.54927291824073,0.0,254.3625,0,1073.0,0.0755813953488372,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Norbert,Eagle,Office,Office,5406.6,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,90.9560994870041,35.94741955865153,0.0,215.0399,0,1144.0,0.07546739626082992,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Patrice,Eagle,Office,Office,12050.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,84.55724464204286,25.40934299102581,0.0,188.7,0,179.0,0.025478796169630644,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Phyllis,Eagle,Office,Office,1994.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,39.10451918034656,11.327568395675723,0.0,56.3771,0,1164.0,0.09803921568627451,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Randolph,Eagle,Office,Office,6038.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,109.59197081623346,36.698110698366655,0.0,261.38,0,86.0,0.011456908344733242,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Remedios,Eagle,Office,Office,4781.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,83.20849167236662,26.154532918187147,0.0,155.3089,0,1156.0,0.0755813953488372,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Ryan,Eagle,Office,Office,2092.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,26.0421796625627,8.248909445658754,0.0,65.0,0,221.0,0.2867077063383493,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Sheree,Eagle,Office,Office,2907.9,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,41.31190150478796,18.33268668132681,0.0,90.0,0,145.0,0.5906862745098039,constant_fraction 0.59 > 0.5,False,False,,constant_fraction 0.59 > 0.5
Eagle_office_Sonya,Eagle,Office,Office,8101.1,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,180.14700182398542,39.31134511819411,0.0,306.0,0,179.0,0.056372549019607844,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Tia,Eagle,Office,Office,11403.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,175.55201768695855,61.456533852673445,0.0,339.5565,0,1194.0,0.1894094847241222,,True,False,,eligible but outside the configured subset size or site cap
Eagle_office_Yadira,Eagle,Office,Office,15101.3,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,130.11057806657547,49.40227567294839,0.0,270.8196,0,186.0,0.017897856817145463,,True,False,,eligible but outside the configured subset size or site cap
Eagle_public_Alvin,Eagle,Public services,Library,7110.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,102.56823196534428,27.21486827253833,0.0,192.722,0,505.0,0.05141358869129047,,True,False,,eligible but outside the configured subset size or site cap
Eagle_public_Henry,Eagle,Public services,Public Service,1251.3,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17480,0.9963520291837665,0.00364797081623347,29.310068649885583,18.641862763930177,0.0,113.0,0,100.0,0.15491990846681922,,True,False,,eligible but outside the configured subset size or site cap
Eagle_public_Minnie,Eagle,Public services,Library,6807.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,146.60499316005473,40.97179449398588,0.0,318.0,0,363.0,0.4056657546739626,,True,False,,eligible but outside the configured subset size or site cap
Eagle_public_Missy,Eagle,Public services,Public Service,1908.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,30.838637574099412,11.416387739795859,0.0,143.0849,0,474.0,0.033287733698130414,,True,False,,eligible but outside the configured subset size or site cap
Eagle_public_Ola,Eagle,Public services,Library,8874.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17210,0.9809621523027816,0.01903784769721839,130.41620162696108,37.59616496215698,0.0,226.0,0,46.0,0.4084834398605462,,True,False,,eligible but outside the configured subset size or site cap
Eagle_public_Pearle,Eagle,Public services,Library,22990.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,340.03457035453715,143.1255049898693,0.0,591.9273,0,772.0,0.07643638850889192,,True,False,,eligible but outside the configured subset size or site cap
Eagle_public_Preston,Eagle,Public services,Library,25861.3,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17543,0.9999430004559964,5.699954400362195e-05,316.8641038761899,81.25853816822068,0.0,574.3125,0,87.0,0.05249957247905147,,True,False,,eligible but outside the configured subset size or site cap
Fox_assembly_Adrianne,Fox,Entertainment/public assembly,Sports Stadium,21391.8,1975.0,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17542,0.9998860009119928,0.0001139990880072439,232.82674552502564,94.33713124742415,0.0,637.38,0,23.0,0.001710181279215597,,True,False,,eligible but outside the configured subset size or site cap
Fox_assembly_Audrey,Fox,Entertainment/public assembly,Theater,1108.8,1939.0,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17542,0.9998860009119928,0.0001139990880072439,13.058877551020407,4.129170648923613,0.0,37.75,0,1.0,0.020465169307946642,,True,False,,eligible but outside the configured subset size or site cap
Fox_assembly_Boyce,Fox,Entertainment/public assembly,Fitness Center,15520.9,1989.0,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17528,0.9990880072959416,0.0009119927040583953,336.99138920584204,115.37294419464583,0.0,875.33,0,515.0,0.0293815609310817,,True,False,,eligible but outside the configured subset size or site cap
Fox_assembly_Bradley,Fox,Entertainment/public assembly,Sports Stadium,75207.8,1958.0,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17543,0.9999430004559964,5.699954400362195e-05,151.63411845180414,86.24295008976644,0.0,593.28,0,518.0,0.030097474776264038,,True,False,,eligible but outside the configured subset size or site cap
Fox_assembly_Carlos,Fox,Entertainment/public assembly,Fitness Center,6706.9,2013.0,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17505,0.9977770177838577,0.0022229822161422552,112.04894715795487,51.12864068250032,0.0,328.3,0,3.0,0.0015424164524421595,,True,False,,eligible but outside the configured subset size or site cap
Fox_assembly_Cathy,Fox,Entertainment/public assembly,Museum,13386.0,1989.0,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17542,0.9998860009119928,0.0001139990880072439,57.23846425721126,15.985397305611396,0.0,97.99,0,118.0,0.008892942651921103,,True,False,,eligible but outside the configured subset size or site cap
Fox_assembly_Cecelia,Fox,Entertainment/public assembly,Museum,1591.6,1918.0,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17541,0.999829001367989,0.00017099863201097687,16.73593124679323,10.254549602176846,0.0,56.71,0,1.0,0.004674761986203751,,True,False,,eligible but outside the configured subset size or site cap
Fox_assembly_Christie,Fox,Entertainment/public assembly,Fitness Center,997.1,2005.0,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17543,0.9999430004559964,5.699954400362195e-05,20.871900473123183,12.301781049505792,0.0,69.78,0,24.0,0.0034201675882118226,,True,False,,eligible but outside the configured subset size or site cap
Fox_assembly_Cindy,Fox,Entertainment/public assembly,Sports Stadium,3765.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17541,0.999829001367989,0.00017099863201097687,49.50702354483781,10.483231348937792,0.0,85.55,0,8.0,0.0014252323128669973,,True,False,,eligible but outside the configured subset size or site cap
