ledger,operation_id,stage,synthetic,kind,module,call,estimator_class,pid,utc,n_rows,parameters,target_hash,wall_seconds,process_cpu_seconds,event,return_is_none
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,4a8a5cf691fa4ac0a9b7a090b6368bdb,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.552290+00:00,20,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 5, 'n_init': 10, 'random_state': 0, 'tol': 0.0001, 'verbose': 0}",,0.015276199992513284,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,75f35f313ac341129eee2055a5dd35d3,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.563491+00:00,20,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 6, 'n_init': 10, 'random_state': 0, 'tol': 0.0001, 'verbose': 0}",,0.016240700002526864,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,e312d9e0837240de830d053a6e957ef8,bounded_regression_gate,True,dscp_calibrator_fit,src.conformal_dscp,fit_dscp,,24432,2026-09-14T15:19:24.503130+00:00,20,{},e5d271a2f4f8fc8e3663b8f665d8b704751965e70d43257bc34026e30b784ee6,0.07829320000018924,0.078125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,5c5f4af7cd6e4557b3df4ccadb7424a9,bounded_regression_gate,True,dscp_calibrator_fit,src.conformal_dscp,fit_dscp,,24432,2026-09-14T15:19:24.593977+00:00,1,{},9d908ecfb6b256def8b49a7c504e6c889c4b0e41fe6ce3e01863dd7b61a20aa0,0.0011766999959945679,0.0,returned,True
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,9c2ba376aaed415faf1eedd04fc0a716,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.600149+00:00,30,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 2, 'n_init': 10, 'random_state': 0, 'tol': 0.0001, 'verbose': 0}",,0.008979999998700805,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,769231ade57c45138f427f73e1c73364,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.612042+00:00,30,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 3, 'n_init': 10, 'random_state': 0, 'tol': 0.0001, 'verbose': 0}",,0.011091099993791431,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,70b27333459c4bb0bb3587b6ba8e0b0c,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.630223+00:00,30,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 4, 'n_init': 10, 'random_state': 0, 'tol': 0.0001, 'verbose': 0}",,0.013561599989770912,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,152f37337814404a868b90047de3a072,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.646594+00:00,30,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 5, 'n_init': 10, 'random_state': 0, 'tol': 0.0001, 'verbose': 0}",,0.014504299993859604,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,45afd9bd6a1947108e3d50d0959aef07,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.654546+00:00,30,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 6, 'n_init': 10, 'random_state': 0, 'tol': 0.0001, 'verbose': 0}",,0.019160800002282485,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,4fe40b4365ad4cb487c428e3458df9a2,bounded_regression_gate,True,dscp_calibrator_fit,src.conformal_dscp,fit_dscp,,24432,2026-09-14T15:19:24.600149+00:00,30,{},81d1b4a7afd77354591b7a16e2d8b7f4859a588d38e0b9e57724d6a3badec1aa,0.08095550000143703,0.09375,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,c08bc15412c44f90af87bc95c471eeff,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.690874+00:00,300,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 2, 'n_init': 10, 'random_state': 1, 'tol': 0.0001, 'verbose': 0}",,0.008607399999164045,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,40e3d463af1347d082d83541f978bea3,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.708850+00:00,300,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 3, 'n_init': 10, 'random_state': 1, 'tol': 0.0001, 'verbose': 0}",,0.01086100000247825,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,51f5c5f26c9b494baf85dba4c01edd4b,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.728137+00:00,300,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 4, 'n_init': 10, 'random_state': 1, 'tol': 0.0001, 'verbose': 0}",,0.014280000003054738,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,88c2224e63b543e09e3916b08a32b37a,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.747641+00:00,300,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 5, 'n_init': 10, 'random_state': 1, 'tol': 0.0001, 'verbose': 0}",,0.014769200002774596,0.0,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,c4cc779ec85641ecbdfe7885b1aa85aa,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.763546+00:00,300,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 6, 'n_init': 10, 'random_state': 1, 'tol': 0.0001, 'verbose': 0}",,0.01797989998885896,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,03792212dc6549ee838b44e5c18c24ab,bounded_regression_gate,True,dscp_calibrator_fit,src.conformal_dscp,fit_dscp,,24432,2026-09-14T15:19:24.690874+00:00,300,{},4123fb3a324f509bc9bdc19fc8e2a87fd35840f815801e11a6b935298e5bf40b,0.09908390000055078,0.09375,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,b7480d0958a24ca49d66bccd51ac6574,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.812266+00:00,340,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 2, 'n_init': 10, 'random_state': 3, 'tol': 0.0001, 'verbose': 0}",,0.00955699999758508,0.0,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,9aaf5fafeb85462f84794be6278908c3,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.830670+00:00,340,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 3, 'n_init': 10, 'random_state': 3, 'tol': 0.0001, 'verbose': 0}",,0.012690200004726648,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,95fd4af1afdf47f18847a83f8cd828c7,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.844332+00:00,340,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 4, 'n_init': 10, 'random_state': 3, 'tol': 0.0001, 'verbose': 0}",,0.014551300002494827,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,2efb36ea919545cf91bb035d171dc26f,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.869496+00:00,340,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 5, 'n_init': 10, 'random_state': 3, 'tol': 0.0001, 'verbose': 0}",,0.01495019999856595,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,a880abe93f704f6b9912be13cccc3d7a,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.889435+00:00,340,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 6, 'n_init': 10, 'random_state': 3, 'tol': 0.0001, 'verbose': 0}",,0.017096600000513718,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,aadb9405ad164c1388fdc8e8a3888b48,bounded_regression_gate,True,dscp_calibrator_fit,src.conformal_dscp,fit_dscp,,24432,2026-09-14T15:19:24.799981+00:00,340,{},524963ca88dac9193c3b9b9ca8de0a709a58eb15704c5de100b3082e76c391bf,0.10537160000239965,0.09375,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,4d21114abb554524bebb7d6859ceebc9,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.915065+00:00,200,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 2, 'n_init': 10, 'random_state': 8, 'tol': 0.0001, 'verbose': 0}",,0.015341100006480701,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,f2fc07ed7f37451482015b0ca529820e,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.933325+00:00,200,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 3, 'n_init': 10, 'random_state': 8, 'tol': 0.0001, 'verbose': 0}",,0.017436499998439103,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,8f68dee320b54e7282951fb9c94237db,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.963477+00:00,200,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 4, 'n_init': 10, 'random_state': 8, 'tol': 0.0001, 'verbose': 0}",,0.02175369999895338,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,8a5e0c29ed6e4899a2ebd7f4281c6db9,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:24.993889+00:00,200,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 5, 'n_init': 10, 'random_state': 8, 'tol': 0.0001, 'verbose': 0}",,0.02456349998828955,0.03125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,967f4094ae2144b5a161147768fa8d23,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:25.024131+00:00,200,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 6, 'n_init': 10, 'random_state': 8, 'tol': 0.0001, 'verbose': 0}",,0.022872000001370907,0.03125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,8687ee8a2918436a884da04de93565ad,bounded_regression_gate,True,dscp_calibrator_fit,src.conformal_dscp,fit_dscp,,24432,2026-09-14T15:19:24.915065+00:00,200,{},106e34cc242497ca93a5e4e6a4754d1970dcbe6b34fa6912d5f2318b22ec5690,0.13470880000386387,0.125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,b2b29958d1e04ac9a9c43b09369da30e,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:25.068274+00:00,250,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 2, 'n_init': 10, 'random_state': 4, 'tol': 0.0001, 'verbose': 0}",,0.015198099994449876,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,b7b1d78db56d424780e95b6870cf609d,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:25.088733+00:00,250,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 3, 'n_init': 10, 'random_state': 4, 'tol': 0.0001, 'verbose': 0}",,0.018283599987626076,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,b5c6c596bd8c49ef80e4dca175a2c0d5,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:25.104548+00:00,250,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 4, 'n_init': 10, 'random_state': 4, 'tol': 0.0001, 'verbose': 0}",,0.019960299992817454,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,f2c391f8e997493bb9f0e36ebe9027e5,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:25.137077+00:00,250,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 5, 'n_init': 10, 'random_state': 4, 'tol': 0.0001, 'verbose': 0}",,0.02490449999459088,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,9a9e5a144b3c4aefb8c638cb16ea5f59,bounded_regression_gate,True,kmeans_candidate_fit,sklearn.cluster._kmeans,fit,KMeans,24432,2026-09-14T15:19:25.157503+00:00,250,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 6, 'n_init': 10, 'random_state': 4, 'tol': 0.0001, 'verbose': 0}",,0.026467000003322028,0.03125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,f64afb87550e4ed98e10501148f98b07,bounded_regression_gate,True,dscp_calibrator_fit,src.conformal_dscp,fit_dscp,,24432,2026-09-14T15:19:25.067177+00:00,250,{},df5df3ecbcc1c839820f44c3a5076e0e816e2d1c015cebde188913f40c5d6d55,0.1415415999945253,0.125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,fd43d35351644abfb40af3b179f9d1a0,bounded_regression_gate,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:19:38.205662+00:00,40,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': None, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': None, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 2, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 17, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': None, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",effb286b0620f032ead9136b23dd617bed53ee5b852869429a860809c5079638,0.18222249999234919,0.1875,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,c345666dc2b24cbfa8350b06e2702b32,bounded_regression_gate,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:19:38.388022+00:00,80,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': None, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': None, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 2, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 17, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': None, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",5c1a1ce2f06e967b43135d828d67e27be9d8abd9ed8791b0d5aa5bc0494575eb,0.008053300000028685,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,e90d591c153448ae9ba1e5068d8c5f96,bounded_regression_gate,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:19:38.411767+00:00,180,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': None, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': None, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 2, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 17, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': None, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",ef5d30e4126eaa37e8acb0a710bc71f63903be3f0551848d9f475399550943ef,0.007069300001603551,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,bcbcc1a8810547cc9de494d04f349f80,bounded_regression_gate,True,random_forest_estimator_fit,sklearn.ensemble._forest,fit,RandomForestRegressor,24432,2026-09-14T15:19:43.245709+00:00,200,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 2, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 3, 'n_jobs': 1, 'oob_score': False, 'random_state': 17, 'verbose': 0, 'warm_start': False}",bd9a7f12ce400b311a21c48ae2198b7cbb4cf8f702cb21f8cfe326ed68ce5aac,0.016515100011019967,0.0,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,5bc00834b32d41e9afcc92a10f191ba8,bounded_regression_gate,True,random_forest_estimator_fit,sklearn.ensemble._forest,fit,RandomForestRegressor,24432,2026-09-14T15:19:43.269019+00:00,216,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 2, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 3, 'n_jobs': 1, 'oob_score': False, 'random_state': 17, 'verbose': 0, 'warm_start': False}",5bab62cefd25025718e513223824673cc23158bd659796fbee2fce6f073b880b,0.009390599996550009,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,8ea004dc2807466b96a516fac10466de,bounded_regression_gate,True,random_forest_estimator_fit,sklearn.ensemble._forest,fit,RandomForestRegressor,24432,2026-09-14T15:19:43.282078+00:00,216,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 2, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 3, 'n_jobs': 1, 'oob_score': False, 'random_state': 17, 'verbose': 0, 'warm_start': False}",2630cbc6b2cc4a762962d6d9b9c146f6c1b69a9abf8a58ac01a1c6638eb7e670,0.0101178000040818,0.0,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,7ec28725aece43bdb5f63f9f64d1c62e,bounded_regression_gate,True,random_forest_estimator_fit,sklearn.ensemble._forest,fit,RandomForestRegressor,24432,2026-09-14T15:19:43.295128+00:00,216,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 2, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 3, 'n_jobs': 1, 'oob_score': False, 'random_state': 17, 'verbose': 0, 'warm_start': False}",eb96471d6989ad4624370c1543774cceaac2e16e3350a52a2d33c7a6c4d11b13,0.009569800007739104,0.0,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,3581025d47e64473b44efb640c0fdff9,bounded_regression_gate,True,random_forest_estimator_fit,sklearn.ensemble._forest,fit,RandomForestRegressor,24432,2026-09-14T15:19:43.308358+00:00,216,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 2, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 3, 'n_jobs': 1, 'oob_score': False, 'random_state': 17, 'verbose': 0, 'warm_start': False}",750d1c56ad2ec18290a3e8285a6ca05731d9eba51d2b77a9821537c0897b0c71,0.009494600002653897,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,4036ef85930f4cb38c1238f893e46d57,bounded_regression_gate,True,random_forest_estimator_fit,sklearn.ensemble._forest,fit,RandomForestRegressor,24432,2026-09-14T15:19:43.319893+00:00,216,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 2, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 3, 'n_jobs': 1, 'oob_score': False, 'random_state': 17, 'verbose': 0, 'warm_start': False}",8cd0cc025bea6a5e89bfe0017ac3fdc51c1da507265aa52fe72919bd4f7f2d59,0.010053099991637282,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,e1b8f87d4dfd42128f2d9e8c52fe4274,bounded_regression_gate,True,calibrator_conformalize,mapie.regression.regression,conformalize,TimeSeriesRegressor,24432,2026-09-14T15:19:43.260465+00:00,200,"{'agg_function': 'mean', 'conformity_score': None, 'cv': 'BlockBootstrap(length=24, n_blocks=None, n_resamplings=5, overlapping=True,\n        random_state=17)', 'estimator': 'RandomForestRegressor(max_depth=2, n_estimators=3, n_jobs=1, random_state=17)', 'method': 'enbpi', 'n_jobs': 1, 'random_state': 17, 'verbose': 0}",bd9a7f12ce400b311a21c48ae2198b7cbb4cf8f702cb21f8cfe326ed68ce5aac,0.07971150000230409,0.0625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,c74a61ddc8244e9cbbd20d34e5539f7b,bounded_regression_gate,True,enbpi_wrapper_fit,mapie.regression.regression,fit,TimeSeriesRegressor,24432,2026-09-14T15:19:43.238195+00:00,200,"{'agg_function': 'mean', 'conformity_score': None, 'cv': 'BlockBootstrap(length=24, n_blocks=None, n_resamplings=5, overlapping=True,\n        random_state=17)', 'estimator': 'RandomForestRegressor(max_depth=2, n_estimators=3, n_jobs=1, random_state=17)', 'method': 'enbpi', 'n_jobs': 1, 'random_state': 17, 'verbose': 0}",bd9a7f12ce400b311a21c48ae2198b7cbb4cf8f702cb21f8cfe326ed68ce5aac,0.10492269998940174,0.078125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,795f01f13ea7488a81443e24fcc9e7f2,bounded_regression_gate,True,random_forest_estimator_fit,sklearn.ensemble._forest,fit,RandomForestRegressor,24432,2026-09-14T15:19:43.351098+00:00,96,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 2, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 3, 'n_jobs': 1, 'oob_score': False, 'random_state': 17, 'verbose': 0, 'warm_start': False}",7e1ba6c1bad871044ff6a0a2ca9066f8c2efc88c57f4e0ab95e49f57d80be252,0.009470199991483241,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,d6777e487acf49b48a9a660cb6a03769,bounded_regression_gate,True,random_forest_estimator_fit,sklearn.ensemble._forest,fit,RandomForestRegressor,24432,2026-09-14T15:19:43.363329+00:00,96,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 2, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 3, 'n_jobs': 1, 'oob_score': False, 'random_state': 17, 'verbose': 0, 'warm_start': False}",85d89d88eaa3dd9ed1f5526c0b8058c368be670ea0086871b9e39721730305f6,0.00943639999604784,0.015625,returned,False
