phase,dataset,horizon,outer_fold,scheme,boundary,n_left,n_right,left_origin_min,left_origin_max,left_target_max,right_origin_min,right_origin_max,right_target_min,right_target_max,target_overlap_count,row_overlap_count,shared_groups,run_intersections,left_membership_sha256,right_membership_sha256
after,pleia_energy,1,0,chronological,inner_calib->inner_select,9906,9907,2021-05-25 14:00:00,2021-08-02 08:50:00,2021-08-02 09:00:00,2021-08-02 09:10:00,2021-10-10 04:10:00,2021-08-02 09:20:00,2021-10-10 04:20:00,0,0,,0,536213e1a316beced240b0aea49d7bc3226e0d27c92c44f4cb51f5a93c8f1760,f0f8b451dfb574d144f74d9b8f12760a1e9f5f23be72da1c5af27a0ab50e441e
after,pleia_energy,1,0,chronological,inner_select->outer_test,9907,9909,2021-08-02 09:10:00,2021-10-10 04:10:00,2021-10-10 04:20:00,2021-10-10 04:30:00,2021-12-17 23:50:00,2021-10-10 04:40:00,2021-12-18 00:00:00,0,0,,0,f0f8b451dfb574d144f74d9b8f12760a1e9f5f23be72da1c5af27a0ab50e441e,476e7318dbf374e67575f39312f24c0e0b1fa6742e837eb8e7680478b99ee1bc
after,pleia_energy,1,0,chronological,refit_train->refit_calibration,29719,9907,2021-01-07 23:50:00,2021-08-02 08:50:00,2021-08-02 09:00:00,2021-08-02 09:10:00,2021-10-10 04:10:00,2021-08-02 09:20:00,2021-10-10 04:20:00,0,0,,0,31e1d93f3da94cb1b75691d4904ef23bd7e238661366d8119e4c0bb2c28f44ec,f0f8b451dfb574d144f74d9b8f12760a1e9f5f23be72da1c5af27a0ab50e441e
after,pleia_energy,1,0,chronological,refit_calibration->outer_test,9907,9909,2021-08-02 09:10:00,2021-10-10 04:10:00,2021-10-10 04:20:00,2021-10-10 04:30:00,2021-12-17 23:50:00,2021-10-10 04:40:00,2021-12-18 00:00:00,0,0,,0,f0f8b451dfb574d144f74d9b8f12760a1e9f5f23be72da1c5af27a0ab50e441e,476e7318dbf374e67575f39312f24c0e0b1fa6742e837eb8e7680478b99ee1bc
after,pleia_energy,1,0,chronological,tuning_0,6603,6603,2021-01-07 23:50:00,2021-02-22 20:10:00,2021-02-22 20:20:00,2021-02-22 20:30:00,2021-04-09 16:50:00,2021-02-22 20:40:00,2021-04-09 17:00:00,0,0,,0,b74c9020f0058bc682b3efeb03b9efc8df387669f252aedf9dcb3e93636042d0,fd2ee2b6b7b938a0f6a425bf4bd8ad9a4fe72c6f78e4976027cdc1c2edbcdc1b
after,pleia_energy,1,0,chronological,tuning_1,13206,6604,2021-01-07 23:50:00,2021-04-09 16:50:00,2021-04-09 17:00:00,2021-04-09 17:10:00,2021-05-25 13:40:00,2021-04-09 17:20:00,2021-05-25 13:50:00,0,0,,0,7428dbfe2c54e4b33379b69a6440ba37bc43362be5f7bcaea76262b266a48767,8ac3a9947bf5ea46e9d41e98f4a1070c56e61454e866e9396a7280718371b29c
after,pleia_energy,1,1,chronological,inner_train->inner_calib,14858,7430,2021-01-07 23:50:00,2021-04-21 04:00:00,2021-04-21 04:10:00,2021-04-21 04:20:00,2021-06-11 18:30:00,2021-04-21 04:30:00,2021-06-11 18:40:00,0,0,,0,44caea14eb9235d38ecc221b7d59fdc2f8f54bff0f52fbbd9e0bb1b805ca2387,d358e2c75989f542a561267493ebd2ba87d7f0b3632200291345cd95802720b4
after,pleia_energy,1,1,chronological,inner_calib->inner_select,7430,7430,2021-04-21 04:20:00,2021-06-11 18:30:00,2021-06-11 18:40:00,2021-06-11 18:50:00,2021-08-02 09:00:00,2021-06-11 19:00:00,2021-08-02 09:10:00,0,0,,0,d358e2c75989f542a561267493ebd2ba87d7f0b3632200291345cd95802720b4,9c360aca5b71da423ffaf9138f7f64d749447e9d8487e7c6abee5f77833d1e98
after,pleia_energy,1,1,chronological,inner_select->outer_test,7430,9907,2021-06-11 18:50:00,2021-08-02 09:00:00,2021-08-02 09:10:00,2021-08-02 09:20:00,2021-10-10 04:20:00,2021-08-02 09:30:00,2021-10-10 04:30:00,0,0,,0,9c360aca5b71da423ffaf9138f7f64d749447e9d8487e7c6abee5f77833d1e98,42d0c4713c5ecaaa74c82362a9855bbff73541096b246a9001cff04c23ca9dac
after,pleia_energy,1,1,chronological,refit_train->refit_calibration,22289,7430,2021-01-07 23:50:00,2021-06-11 18:30:00,2021-06-11 18:40:00,2021-06-11 18:50:00,2021-08-02 09:00:00,2021-06-11 19:00:00,2021-08-02 09:10:00,0,0,,0,f1d706efa5c2655d6ef348d25bc102c124583aaffe33d5a6b50fc2b67ff872f2,9c360aca5b71da423ffaf9138f7f64d749447e9d8487e7c6abee5f77833d1e98
after,pleia_energy,1,1,chronological,refit_calibration->outer_test,7430,9907,2021-06-11 18:50:00,2021-08-02 09:00:00,2021-08-02 09:10:00,2021-08-02 09:20:00,2021-10-10 04:20:00,2021-08-02 09:30:00,2021-10-10 04:30:00,0,0,,0,9c360aca5b71da423ffaf9138f7f64d749447e9d8487e7c6abee5f77833d1e98,42d0c4713c5ecaaa74c82362a9855bbff73541096b246a9001cff04c23ca9dac
after,pleia_energy,1,1,chronological,tuning_0,4951,4952,2021-01-07 23:50:00,2021-02-11 08:50:00,2021-02-11 09:00:00,2021-02-11 09:10:00,2021-03-17 18:20:00,2021-02-11 09:20:00,2021-03-17 18:30:00,0,0,,0,0388e109290a61d05fa9d59bbd9c237bab2a32267e29b1fb8a9d86b58d147f6d,d9b8de7f361f4bdbe04542b9c243a2685ce657a01202469acaf8acd43c1c7106
after,pleia_energy,1,1,chronological,tuning_1,9903,4953,2021-01-07 23:50:00,2021-03-17 18:20:00,2021-03-17 18:30:00,2021-03-17 18:40:00,2021-04-21 04:00:00,2021-03-17 18:50:00,2021-04-21 04:10:00,0,0,,0,ce74106a5bae27e1e344fdc38942436bf694eabfb98ddbe63b832a5414090828,36a56bf1ec8357c98060da403a08ce064b57ba57997bc7c82896591862424bbd
after,pleia_energy,1,2,chronological,inner_train->inner_calib,9905,4952,2021-01-07 23:50:00,2021-03-17 18:30:00,2021-03-17 18:40:00,2021-03-17 18:50:00,2021-04-21 04:00:00,2021-03-17 19:00:00,2021-04-21 04:10:00,0,0,,0,ff5a24fc296198bacaed612579aee609eb3332a932e4804c4d250626cb5df73d,321858418ae20f452aea49aa1f8d8ac6dc0aba8a6bbfead8d6536a59d5f5ac73
after,pleia_energy,1,2,chronological,inner_calib->inner_select,4952,4953,2021-03-17 18:50:00,2021-04-21 04:00:00,2021-04-21 04:10:00,2021-04-21 04:30:00,2021-05-25 13:50:00,2021-04-21 04:40:00,2021-05-25 14:00:00,0,0,,0,321858418ae20f452aea49aa1f8d8ac6dc0aba8a6bbfead8d6536a59d5f5ac73,05d6c30f8c3813efdcab97c9bdab0eee81ce669af9af5b8b70b88518c07f2ca8
after,pleia_energy,1,2,chronological,inner_select->outer_test,4953,9907,2021-04-21 04:30:00,2021-05-25 13:50:00,2021-05-25 14:00:00,2021-05-25 14:10:00,2021-08-02 09:10:00,2021-05-25 14:20:00,2021-08-02 09:20:00,0,0,,0,05d6c30f8c3813efdcab97c9bdab0eee81ce669af9af5b8b70b88518c07f2ca8,b6bdcea0efeca5c07185bc1f75980e8a2570387a5c08e31f9cd301cf38cb60bd
after,pleia_energy,1,2,chronological,refit_train->refit_calibration,14858,4953,2021-01-07 23:50:00,2021-04-21 04:00:00,2021-04-21 04:10:00,2021-04-21 04:30:00,2021-05-25 13:50:00,2021-04-21 04:40:00,2021-05-25 14:00:00,0,0,,0,44caea14eb9235d38ecc221b7d59fdc2f8f54bff0f52fbbd9e0bb1b805ca2387,05d6c30f8c3813efdcab97c9bdab0eee81ce669af9af5b8b70b88518c07f2ca8
after,pleia_energy,1,2,chronological,refit_calibration->outer_test,4953,9907,2021-04-21 04:30:00,2021-05-25 13:50:00,2021-05-25 14:00:00,2021-05-25 14:10:00,2021-08-02 09:10:00,2021-05-25 14:20:00,2021-08-02 09:20:00,0,0,,0,05d6c30f8c3813efdcab97c9bdab0eee81ce669af9af5b8b70b88518c07f2ca8,b6bdcea0efeca5c07185bc1f75980e8a2570387a5c08e31f9cd301cf38cb60bd
after,pleia_energy,1,2,chronological,tuning_0,3300,3301,2021-01-07 23:50:00,2021-01-30 21:40:00,2021-01-30 21:50:00,2021-01-30 22:00:00,2021-02-22 20:00:00,2021-01-30 22:10:00,2021-02-22 20:10:00,0,0,,0,0adbfb5b4cd087b4540ba25b7452524aa4ecddaf4922ef99eba4c5dc39939dac,b3e81307ffddf4e78993d811ea43a6ba2023550e39bef0309c50827cd83ccfa5
after,pleia_energy,1,2,chronological,tuning_1,6601,3302,2021-01-07 23:50:00,2021-02-22 20:00:00,2021-02-22 20:10:00,2021-02-22 20:20:00,2021-03-17 18:30:00,2021-02-22 20:30:00,2021-03-17 18:40:00,0,0,,0,ff65b920ff08a5da7d3229a560446b030d4626581a559680e7105a6b893cd840,3179967bb22fe52961fdb1885de3b48150d9d581609102921bac5f71a6094ce7
after,pleia_energy,3,0,chronological,inner_train->inner_calib,19808,9904,2021-01-07 23:30:00,2021-05-25 12:40:00,2021-05-25 13:10:00,2021-05-25 13:20:00,2021-08-02 07:50:00,2021-05-25 13:50:00,2021-08-02 08:20:00,0,0,,0,fbfa29230f75b52022556d1818c8374cc973e8a106f798cc6f9a6443fe92699a,f88de3ab131d0ecca49dde5ec3e11130fb9aec04cf4f5cb627bb98b1f0f67e5f
after,pleia_energy,3,0,chronological,inner_calib->inner_select,9904,9906,2021-05-25 13:20:00,2021-08-02 07:50:00,2021-08-02 08:20:00,2021-08-02 08:40:00,2021-10-10 03:30:00,2021-08-02 09:10:00,2021-10-10 04:00:00,0,0,,0,f88de3ab131d0ecca49dde5ec3e11130fb9aec04cf4f5cb627bb98b1f0f67e5f,c63b5f51a36f297c5d6574bffa55167d7725cbb35f8d735f8451a5f8ed9fc672
after,pleia_energy,3,0,chronological,inner_select->outer_test,9906,9909,2021-08-02 08:40:00,2021-10-10 03:30:00,2021-10-10 04:00:00,2021-10-10 04:10:00,2021-12-17 23:30:00,2021-10-10 04:40:00,2021-12-18 00:00:00,0,0,,0,c63b5f51a36f297c5d6574bffa55167d7725cbb35f8d735f8451a5f8ed9fc672,ae5506e6b646c1fa25ed2290b0ef64c2f71b595bb6b134f88e76887f8fbc41af
after,pleia_energy,3,0,chronological,refit_train->refit_calibration,29715,9906,2021-01-07 23:30:00,2021-08-02 07:50:00,2021-08-02 08:20:00,2021-08-02 08:40:00,2021-10-10 03:30:00,2021-08-02 09:10:00,2021-10-10 04:00:00,0,0,,0,15ffb953aff9e91e8a00af7478b500c69c35709363a2965be60fccf96bf297f6,c63b5f51a36f297c5d6574bffa55167d7725cbb35f8d735f8451a5f8ed9fc672
after,pleia_energy,3,0,chronological,refit_calibration->outer_test,9906,9909,2021-08-02 08:40:00,2021-10-10 03:30:00,2021-10-10 04:00:00,2021-10-10 04:10:00,2021-12-17 23:30:00,2021-10-10 04:40:00,2021-12-18 00:00:00,0,0,,0,c63b5f51a36f297c5d6574bffa55167d7725cbb35f8d735f8451a5f8ed9fc672,ae5506e6b646c1fa25ed2290b0ef64c2f71b595bb6b134f88e76887f8fbc41af
after,pleia_energy,3,0,chronological,tuning_0,6599,6600,2021-01-07 23:30:00,2021-02-22 19:10:00,2021-02-22 19:40:00,2021-02-22 19:50:00,2021-04-09 15:40:00,2021-02-22 20:20:00,2021-04-09 16:10:00,0,0,,0,57472957b4b2b19a3366e07b5c900a0e35d3ae4a65b7144793df3aac2f540bcc,e5f90db95ab95188f7b6f1b2851e81d2ae0ea167270036443ef952c6d2950785
after,pleia_energy,3,0,chronological,tuning_1,13199,6603,2021-01-07 23:30:00,2021-04-09 15:40:00,2021-04-09 16:10:00,2021-04-09 16:20:00,2021-05-25 12:40:00,2021-04-09 16:50:00,2021-05-25 13:10:00,0,0,,0,ded8217139cd879efca7e30b3b0b4cd0f992ff90b42e8e2bd4dd57286cc9d228,94dc11d2646ae25db35a4bd3e2751b6e77850f2358d1bbe3a5b6a4c405389baa
after,pleia_energy,3,1,chronological,inner_train->inner_calib,14854,7428,2021-01-07 23:30:00,2021-04-21 03:00:00,2021-04-21 03:30:00,2021-04-21 03:40:00,2021-06-11 17:30:00,2021-04-21 04:10:00,2021-06-11 18:00:00,0,0,,0,2f73fe830ec785d33477a241049962f7b05d60e98c85e3cb79dc9e403a9b0875,5ff5cfc2f5ce8c43a073c0be19a4e8095bd33ac32fe80859dc709c0e23a52f4a
after,pleia_energy,3,1,chronological,inner_calib->inner_select,7428,7429,2021-04-21 03:40:00,2021-06-11 17:30:00,2021-06-11 18:00:00,2021-06-11 18:20:00,2021-08-02 08:20:00,2021-06-11 18:50:00,2021-08-02 08:50:00,0,0,,0,5ff5cfc2f5ce8c43a073c0be19a4e8095bd33ac32fe80859dc709c0e23a52f4a,c54f8c56e40f1e77da3bfb234479e93f76be8e566c418b43330f299324becf45
after,pleia_energy,3,1,chronological,inner_select->outer_test,7429,9907,2021-06-11 18:20:00,2021-08-02 08:20:00,2021-08-02 08:50:00,2021-08-02 09:00:00,2021-10-10 04:00:00,2021-08-02 09:30:00,2021-10-10 04:30:00,0,0,,0,c54f8c56e40f1e77da3bfb234479e93f76be8e566c418b43330f299324becf45,ad2c4dfa64198051d63e0f75a601b763d439e079723619c241b5da7304685a8b
after,pleia_energy,3,1,chronological,refit_train->refit_calibration,22285,7429,2021-01-07 23:30:00,2021-06-11 17:30:00,2021-06-11 18:00:00,2021-06-11 18:20:00,2021-08-02 08:20:00,2021-06-11 18:50:00,2021-08-02 08:50:00,0,0,,0,c6214572228b7105c7dea4e41d566dd1cf09604b8891b6ebc67d7e8524ca4ec9,c54f8c56e40f1e77da3bfb234479e93f76be8e566c418b43330f299324becf45
after,pleia_energy,3,1,chronological,refit_calibration->outer_test,7429,9907,2021-06-11 18:20:00,2021-08-02 08:20:00,2021-08-02 08:50:00,2021-08-02 09:00:00,2021-10-10 04:00:00,2021-08-02 09:30:00,2021-10-10 04:30:00,0,0,,0,c54f8c56e40f1e77da3bfb234479e93f76be8e566c418b43330f299324becf45,ad2c4dfa64198051d63e0f75a601b763d439e079723619c241b5da7304685a8b
after,pleia_energy,3,1,chronological,tuning_0,4948,4948,2021-01-07 23:30:00,2021-02-11 08:00:00,2021-02-11 08:30:00,2021-02-11 08:40:00,2021-03-17 17:10:00,2021-02-11 09:10:00,2021-03-17 17:40:00,0,0,,0,ebf7520964f58026cc222578bba1f1d2a33b67198299f1c5bba1566bd6784377,44d851c085e0a6a4542ea17653877864fa1a9c80a1f4c12306b4274bb51569da
after,pleia_energy,3,1,chronological,tuning_1,9896,4952,2021-01-07 23:30:00,2021-03-17 17:10:00,2021-03-17 17:40:00,2021-03-17 17:50:00,2021-04-21 03:00:00,2021-03-17 18:20:00,2021-04-21 03:30:00,0,0,,0,ce9b0b89ec8b99b8fdb101e94617235ffb18c44496742cc0321c5573bd2f73a6,d9e6368f7eb5ee01f4425e162b862fe8dedad13d399a91d7c1494bd1ccf8f25b
after,pleia_energy,3,2,chronological,inner_train->inner_calib,9901,4951,2021-01-07 23:30:00,2021-03-17 17:30:00,2021-03-17 18:00:00,2021-03-17 18:10:00,2021-04-21 03:10:00,2021-03-17 18:40:00,2021-04-21 03:40:00,0,0,,0,1e61a5a62ea1351b69fe7f719f3a5fca6dc174ea9c48daf8301f48e081dee279,517d79c4283bdc3396862903067dedc7aa422abb5373b81277efc40ee9732f0a
after,pleia_energy,3,2,chronological,inner_calib->inner_select,4951,4952,2021-03-17 18:10:00,2021-04-21 03:10:00,2021-04-21 03:40:00,2021-04-21 04:00:00,2021-05-25 13:10:00,2021-04-21 04:30:00,2021-05-25 13:40:00,0,0,,0,517d79c4283bdc3396862903067dedc7aa422abb5373b81277efc40ee9732f0a,314903ce4f8c8409c5417c2d6b829e4549971bebc3d6a0dc881d54aa3c565364
after,pleia_energy,3,2,chronological,inner_select->outer_test,4952,9907,2021-04-21 04:00:00,2021-05-25 13:10:00,2021-05-25 13:40:00,2021-05-25 13:50:00,2021-08-02 08:50:00,2021-05-25 14:20:00,2021-08-02 09:20:00,0,0,,0,314903ce4f8c8409c5417c2d6b829e4549971bebc3d6a0dc881d54aa3c565364,f7a8b2ab436b98d9e3c4127b8c0c687d2944e7cc7512d2ddf6c76666e097c7ea
after,pleia_energy,3,2,chronological,refit_train->refit_calibration,14855,4952,2021-01-07 23:30:00,2021-04-21 03:10:00,2021-04-21 03:40:00,2021-04-21 04:00:00,2021-05-25 13:10:00,2021-04-21 04:30:00,2021-05-25 13:40:00,0,0,,0,9fc9e18746429e574996b5d318c420366de84a249898bc72faa113826ebf5288,314903ce4f8c8409c5417c2d6b829e4549971bebc3d6a0dc881d54aa3c565364
after,pleia_energy,3,2,chronological,refit_calibration->outer_test,4952,9907,2021-04-21 04:00:00,2021-05-25 13:10:00,2021-05-25 13:40:00,2021-05-25 13:50:00,2021-08-02 08:50:00,2021-05-25 14:20:00,2021-08-02 09:20:00,0,0,,0,314903ce4f8c8409c5417c2d6b829e4549971bebc3d6a0dc881d54aa3c565364,f7a8b2ab436b98d9e3c4127b8c0c687d2944e7cc7512d2ddf6c76666e097c7ea
after,pleia_energy,3,2,chronological,tuning_0,3297,3297,2021-01-07 23:30:00,2021-01-30 20:50:00,2021-01-30 21:20:00,2021-01-30 21:30:00,2021-02-22 18:50:00,2021-01-30 22:00:00,2021-02-22 19:20:00,0,0,,0,fb5d53203ce5aa57be94ee0636b199e3913354d15a17b66ac2d90893c949255d,ee65562f5895f7b55540e4b0b40d64afe931ffd8034a8f72d2afa05ebb65dc2e
after,pleia_energy,3,2,chronological,tuning_1,6594,3301,2021-01-07 23:30:00,2021-02-22 18:50:00,2021-02-22 19:20:00,2021-02-22 19:30:00,2021-03-17 17:30:00,2021-02-22 20:00:00,2021-03-17 18:00:00,0,0,,0,91b76d33d81349c4c6fa21279470a592a4f888f064be3d81cd1b31ea3f4e82bb,a0735a708facf09e20a340d7378903927be0ee67df0eeaa813c43c2597805eb9
after,pleia_energy,6,0,chronological,inner_train->inner_calib,19802,9902,2021-01-07 23:00:00,2021-05-25 11:10:00,2021-05-25 12:10:00,2021-05-25 12:20:00,2021-08-02 06:30:00,2021-05-25 13:20:00,2021-08-02 07:30:00,0,0,,0,d3bc54a1667de7296e81808c890885f3a802caba2dd29f1fb7b0931bcec0af23,ac7a2009cb7849554aa756c6a5b93d5a284ff5b316262430de21b00f2eafe631
after,pleia_energy,6,0,chronological,inner_calib->inner_select,9902,9904,2021-05-25 12:20:00,2021-08-02 06:30:00,2021-08-02 07:30:00,2021-08-02 08:00:00,2021-10-10 02:30:00,2021-08-02 09:00:00,2021-10-10 03:30:00,0,0,,0,ac7a2009cb7849554aa756c6a5b93d5a284ff5b316262430de21b00f2eafe631,e59aee5a534e0d47f0f53b1aed75722dd115abec11bda911cecfb53491461905
after,pleia_energy,6,0,chronological,inner_select->outer_test,9904,9909,2021-08-02 08:00:00,2021-10-10 02:30:00,2021-10-10 03:30:00,2021-10-10 03:40:00,2021-12-17 23:00:00,2021-10-10 04:40:00,2021-12-18 00:00:00,0,0,,0,e59aee5a534e0d47f0f53b1aed75722dd115abec11bda911cecfb53491461905,acee79d85b01535344cec08f6124b73cdb75dee57439b08142cb6522588a6d08
after,pleia_energy,6,0,chronological,refit_train->refit_calibration,29710,9904,2021-01-07 23:00:00,2021-08-02 06:30:00,2021-08-02 07:30:00,2021-08-02 08:00:00,2021-10-10 02:30:00,2021-08-02 09:00:00,2021-10-10 03:30:00,0,0,,0,37f214f5db11e13be7f13341da31d667571af3649262d1ae48885f7a7eba5a1b,e59aee5a534e0d47f0f53b1aed75722dd115abec11bda911cecfb53491461905
after,pleia_energy,6,0,chronological,refit_calibration->outer_test,9904,9909,2021-08-02 08:00:00,2021-10-10 02:30:00,2021-10-10 03:30:00,2021-10-10 03:40:00,2021-12-17 23:00:00,2021-10-10 04:40:00,2021-12-18 00:00:00,0,0,,0,e59aee5a534e0d47f0f53b1aed75722dd115abec11bda911cecfb53491461905,acee79d85b01535344cec08f6124b73cdb75dee57439b08142cb6522588a6d08
after,pleia_energy,6,0,chronological,tuning_0,6594,6595,2021-01-07 23:00:00,2021-02-22 17:50:00,2021-02-22 18:50:00,2021-02-22 19:00:00,2021-04-09 14:00:00,2021-02-22 20:00:00,2021-04-09 15:00:00,0,0,,0,352c16926ccdb551ac57d7b0fe346e45cd1c040ae4dfb452a61120a78312de7d,19cdb745552bf13c120adf809af4dbe21548c1561261b6ec65d0514d8c90090d
after,pleia_energy,6,0,chronological,tuning_1,13189,6601,2021-01-07 23:00:00,2021-04-09 14:00:00,2021-04-09 15:00:00,2021-04-09 15:10:00,2021-05-25 11:10:00,2021-04-09 16:10:00,2021-05-25 12:10:00,0,0,,0,91ba9b81d1ecfe096990dcf095d6926dfa32bdc67fc5566fd4d8f1f48ba1a55e,780ad855b0a2fc499ce8b68e2e21bd7536c99870cef01a5d8b21af81e57b1e78
after,pleia_energy,6,1,chronological,inner_train->inner_calib,14848,7426,2021-01-07 23:00:00,2021-04-21 01:30:00,2021-04-21 02:30:00,2021-04-21 02:40:00,2021-06-11 16:10:00,2021-04-21 03:40:00,2021-06-11 17:10:00,0,0,,0,9f2d03d1090851cd30a75b61ec0e900f02d360a637466ef3aa4e77877666c919,ad1761dbd8fc4f01833e196e69bc4ea30227578cbc10f149853c6eab5185e0b7
after,pleia_energy,6,1,chronological,inner_calib->inner_select,7426,7428,2021-04-21 02:40:00,2021-06-11 16:10:00,2021-06-11 17:10:00,2021-06-11 17:30:00,2021-08-02 07:20:00,2021-06-11 18:30:00,2021-08-02 08:20:00,0,0,,0,ad1761dbd8fc4f01833e196e69bc4ea30227578cbc10f149853c6eab5185e0b7,73730b55480f5c025643f7c35f3619e0c32e5ae13866a8a682cd5f275ef55769
after,pleia_energy,6,1,chronological,inner_select->outer_test,7428,9907,2021-06-11 17:30:00,2021-08-02 07:20:00,2021-08-02 08:20:00,2021-08-02 08:30:00,2021-10-10 03:30:00,2021-08-02 09:30:00,2021-10-10 04:30:00,0,0,,0,73730b55480f5c025643f7c35f3619e0c32e5ae13866a8a682cd5f275ef55769,0206cf47128d6e35469fb115f5a271195742ccc0a53ccfc1ef96813755647fe6
after,pleia_energy,6,1,chronological,refit_train->refit_calibration,22280,7428,2021-01-07 23:00:00,2021-06-11 16:10:00,2021-06-11 17:10:00,2021-06-11 17:30:00,2021-08-02 07:20:00,2021-06-11 18:30:00,2021-08-02 08:20:00,0,0,,0,b212c8c561ac5bd2d37ff7d8160d061d0a9fca4d0141ab909973c2e767dbbf93,73730b55480f5c025643f7c35f3619e0c32e5ae13866a8a682cd5f275ef55769
after,pleia_energy,6,1,chronological,refit_calibration->outer_test,7428,9907,2021-06-11 17:30:00,2021-08-02 07:20:00,2021-08-02 08:20:00,2021-08-02 08:30:00,2021-10-10 03:30:00,2021-08-02 09:30:00,2021-10-10 04:30:00,0,0,,0,73730b55480f5c025643f7c35f3619e0c32e5ae13866a8a682cd5f275ef55769,0206cf47128d6e35469fb115f5a271195742ccc0a53ccfc1ef96813755647fe6
after,pleia_energy,6,1,chronological,tuning_0,4943,4943,2021-01-07 23:00:00,2021-02-11 06:40:00,2021-02-11 07:40:00,2021-02-11 07:50:00,2021-03-17 15:30:00,2021-02-11 08:50:00,2021-03-17 16:30:00,0,0,,0,6f9bb54102d7ce99e4a0ea2a3f60f2b5a07a0b5403380ab4cf6214fff21e6466,91e1cb76b26960f72d9b69f365d4352c3f7c234ea0812fdf903248cf7e191421
after,pleia_energy,6,1,chronological,tuning_1,9886,4950,2021-01-07 23:00:00,2021-03-17 15:30:00,2021-03-17 16:30:00,2021-03-17 16:40:00,2021-04-21 01:30:00,2021-03-17 17:40:00,2021-04-21 02:30:00,0,0,,0,c1eb9c6c6abef97c2e3488d47b14e4fb00081e7bead2a6e48ec8a71e15893565,2e73cb601d627d9b5ad5e333c59a4f82396696cd01fea0e3f71195323db2af78
after,pleia_energy,6,2,chronological,inner_train->inner_calib,9895,4949,2021-01-07 23:00:00,2021-03-17 16:00:00,2021-03-17 17:00:00,2021-03-17 17:10:00,2021-04-21 01:50:00,2021-03-17 18:10:00,2021-04-21 02:50:00,0,0,,0,4f77eb53224aabf2ebe03373048d11407738f24e1dcd6c2fa4388bb83f7489f1,7c55a1af3c1813e63cc20955586f99aecc6189a2b1d0caae097ad3a5693af6fb
after,pleia_energy,6,2,chronological,inner_calib->inner_select,4949,4951,2021-03-17 17:10:00,2021-04-21 01:50:00,2021-04-21 02:50:00,2021-04-21 03:10:00,2021-05-25 12:10:00,2021-04-21 04:10:00,2021-05-25 13:10:00,0,0,,0,7c55a1af3c1813e63cc20955586f99aecc6189a2b1d0caae097ad3a5693af6fb,1b95885bd959657f0d1505f6455c91dfcaf78fa9649478e989853104b5d655ff
after,pleia_energy,6,2,chronological,inner_select->outer_test,4951,9907,2021-04-21 03:10:00,2021-05-25 12:10:00,2021-05-25 13:10:00,2021-05-25 13:20:00,2021-08-02 08:20:00,2021-05-25 14:20:00,2021-08-02 09:20:00,0,0,,0,1b95885bd959657f0d1505f6455c91dfcaf78fa9649478e989853104b5d655ff,061c08c3374dc0f9d45dfa8547f11e8a31a823c67efe645c11e25597c6f32a22
after,pleia_energy,6,2,chronological,refit_train->refit_calibration,14850,4951,2021-01-07 23:00:00,2021-04-21 01:50:00,2021-04-21 02:50:00,2021-04-21 03:10:00,2021-05-25 12:10:00,2021-04-21 04:10:00,2021-05-25 13:10:00,0,0,,0,c21c125ed8b2b56ebab6814a8c4c6928ac9b4775caaa9582d3c5ea87dcb4ad99,1b95885bd959657f0d1505f6455c91dfcaf78fa9649478e989853104b5d655ff
after,pleia_energy,6,2,chronological,refit_calibration->outer_test,4951,9907,2021-04-21 03:10:00,2021-05-25 12:10:00,2021-05-25 13:10:00,2021-05-25 13:20:00,2021-08-02 08:20:00,2021-05-25 14:20:00,2021-08-02 09:20:00,0,0,,0,1b95885bd959657f0d1505f6455c91dfcaf78fa9649478e989853104b5d655ff,061c08c3374dc0f9d45dfa8547f11e8a31a823c67efe645c11e25597c6f32a22
after,pleia_energy,6,2,chronological,tuning_0,3292,3292,2021-01-07 23:00:00,2021-01-30 19:30:00,2021-01-30 20:30:00,2021-01-30 20:40:00,2021-02-22 17:10:00,2021-01-30 21:40:00,2021-02-22 18:10:00,0,0,,0,d90798b4c5d4a66e9a91fc8c839ec557897abe553c5a6ac8532a20259976e13c,363a8bf4db6241badcc0d67f5bacbf9463e957123978b39b1b53b9c7ea2c2d34
after,pleia_energy,6,2,chronological,tuning_1,6584,3299,2021-01-07 23:00:00,2021-02-22 17:10:00,2021-02-22 18:10:00,2021-02-22 18:20:00,2021-03-17 16:00:00,2021-02-22 19:20:00,2021-03-17 17:00:00,0,0,,0,a905ba00b73097efa8931ba30db4dc59ac0399b17d92ba015d79344df580dea9,a2110fca59f69ca9b5b43d19d9245d8b07ebc4fc00af89d8f5e3f72b84b8e002
after,rico,5,0,whole_run_group_blocked,inner_train->inner_calib,22763,11271,2023-07-26 15:15:00,2024-02-01 02:55:00,2024-02-01 03:00:00,2024-02-01 03:15:00,2024-05-09 10:55:00,2024-02-01 03:20:00,2024-05-09 11:00:00,0,0,,0,37c49d3b679f9b348919c0efc2e131cee344dd6a21f446911c8b2d6b996b060f,e55c942a3fdc10f6d05cb8f704f601879ede35f12e52f2bb22085a257b6b6ac7
