dataset,horizon,outer_fold,model_seed,model,run_path,run_tree_sha256,protocol_path,protocol_sha256,source_sha256,evaluated_commit,model_owner_path,model_owner_sha256,model_owner_complete_sha256,acceptance_reference,historical_reuse,historical_refits
bdg2,3,1,46,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s46_v1,4db706851dc979e0fdcd039e8cbbb2b9fa792e6b458443d5326a9e9ac353c5c7,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f1_s46_v1_core_completion_v1/frozen_protocol.json,d06ea67024449995488f201755c086a541264e7ca380e9acc0ba5ccb25e1345f,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s46_v1/units/bdg2_h3_f1_s46_attention_lstm/model.pt,3a0dfe212a678c83668b4f240636e0145598d0646995eb02d2dbd1160724b17c,e35778b49ec7b06b03bbc801436dec041dc948593bcf719a3f5ee9fe7a39a407,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f1_s46_v1\audit_v1/validation.json,False,0
bdg2,3,2,42,persistence,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1,f54a750d0220ef57a7fe850bd9a224d1caa7cc0db8a4faabad68f0f6c1c62fea,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f2_s42_v1/frozen_protocol.json,9f6ebede3e1cdfa1160ebb06d88768caf7c37e45b8bec777807b19531e87a260,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,278a89377c932a4360311e7cec4b0c01ade27659,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1/units/bdg2_h3_f2_s42_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,b5a21132b119c292b6fa9958c8db7025f6116287fce8f2393855c02abe11960f,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#bdg2|3|2|42,True,0
bdg2,3,2,42,xgboost,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1,f54a750d0220ef57a7fe850bd9a224d1caa7cc0db8a4faabad68f0f6c1c62fea,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f2_s42_v1/frozen_protocol.json,9f6ebede3e1cdfa1160ebb06d88768caf7c37e45b8bec777807b19531e87a260,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,278a89377c932a4360311e7cec4b0c01ade27659,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1/units/bdg2_h3_f2_s42_xgboost/model.ubj,7cf0b8970f3388db2ffc8e74b4776c60631ee602f915c61285de8d5960e67cb3,c3cd90e56eb91b4a80c913d1cbe1f4733011e199c1883fe92b81010e144e891a,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#bdg2|3|2|42,True,0
bdg2,3,2,42,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1,f54a750d0220ef57a7fe850bd9a224d1caa7cc0db8a4faabad68f0f6c1c62fea,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f2_s42_v1/frozen_protocol.json,9f6ebede3e1cdfa1160ebb06d88768caf7c37e45b8bec777807b19531e87a260,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,278a89377c932a4360311e7cec4b0c01ade27659,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1/units/bdg2_h3_f2_s42_attention_lstm/model.pt,5ba3068ec15979747cd8308b28d12ea1b3c153930f10b31ebbf804e795bf4ae8,41bb0fb5e0e580791ed4d462ac51a637b17985196d4688987c9af8502d6cd50e,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#bdg2|3|2|42,True,0
bdg2,3,2,43,persistence,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s43_v1,4012b33cf56594ad21f3c602da33737addbd6d0615c91373107a20bb29e31f39,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f2_s43_v1/frozen_protocol.json,6225a33e725729d2d0c357a6cdf095480c5fe7a60e3289df38edacdb5f0da356,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,c1a56e47254d306cf472fcdc21187aa1664664b9,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s43_v1/units/bdg2_h3_f2_s43_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,10adf219ad76053b0d6c20ed74103e31e94b4e3c232d170ef9e3a9d2c0fb0e7e,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#bdg2|3|2|43,True,0
bdg2,3,2,43,xgboost,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s43_v1,4012b33cf56594ad21f3c602da33737addbd6d0615c91373107a20bb29e31f39,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f2_s43_v1/frozen_protocol.json,6225a33e725729d2d0c357a6cdf095480c5fe7a60e3289df38edacdb5f0da356,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,c1a56e47254d306cf472fcdc21187aa1664664b9,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s43_v1/units/bdg2_h3_f2_s43_xgboost/model.ubj,d28b3e56470c39d4d54cfa16318301b8386c6c928491996aad0e6e82094fd373,2cdca4ee3d4341be7afb57d0ed2339125857f78875935c790f0ae5a75bd38ebd,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#bdg2|3|2|43,True,0
bdg2,3,2,43,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s43_v1,4012b33cf56594ad21f3c602da33737addbd6d0615c91373107a20bb29e31f39,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f2_s43_v1/frozen_protocol.json,6225a33e725729d2d0c357a6cdf095480c5fe7a60e3289df38edacdb5f0da356,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,c1a56e47254d306cf472fcdc21187aa1664664b9,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s43_v1/units/bdg2_h3_f2_s43_attention_lstm/model.pt,a5bb7582bf8af39d44ae5778c7921e169b925682afd2db954e51d5e95a9e164a,a6e5dfd63b313e997ed1dff0b0c7ae7a93e10aee25c401467d01cd0ded883f21,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#bdg2|3|2|43,True,0
bdg2,3,2,44,persistence,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,ed165c451fb111b1868dc028536a1b99d73e3cc6830fc2167bd48aac26e57062,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f2_s44_v1/frozen_protocol.json,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,17c4df7f3679fd44737aed1738f88b7f9be5ff26,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1/units/bdg2_h3_f2_s44_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,5b7a379bedc4d5030d0f59a40415eb3e091e44ecd0efabe1224788034a76b78b,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#bdg2|3|2|44,True,0
bdg2,3,2,44,xgboost,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,ed165c451fb111b1868dc028536a1b99d73e3cc6830fc2167bd48aac26e57062,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f2_s44_v1/frozen_protocol.json,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,17c4df7f3679fd44737aed1738f88b7f9be5ff26,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1/units/bdg2_h3_f2_s44_xgboost/model.ubj,40f4912e1aea2a3e61a8206943a7ddc5b4dcdd9fdbb657b5f8d49610355a8b71,32361c7520814ff235c0412dcbb4df1a2b456f47e1fb793c77635e5157d0fdbf,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#bdg2|3|2|44,True,0
bdg2,3,2,44,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,ed165c451fb111b1868dc028536a1b99d73e3cc6830fc2167bd48aac26e57062,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f2_s44_v1/frozen_protocol.json,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,17c4df7f3679fd44737aed1738f88b7f9be5ff26,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1/units/bdg2_h3_f2_s44_attention_lstm/model.pt,175e6b32b9123b741654f2200340dc0199e7169149c4708d1c544dda494130a1,fc46c884d70390e252977329285671ef5be30a99da5976bb23ef998863bcd986,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#bdg2|3|2|44,True,0
bdg2,3,2,45,persistence,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s45_v1,8094f063d873b0cdf60cda9baeee3ebcff48945f7d53afb1a05293d15eb998c5,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f2_s45_v1/frozen_protocol.json,b09d5d8c367121e6d22677abdb3f3bdb6a98e8404434e14ad1bfa57c42d265dd,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,02e13e0591ba5ce1559f2449743a1c7cf52b8db4,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s45_v1/units/bdg2_h3_f2_s45_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,c26d6b5470cbd27ac5a8b39fdfcc378c618950fd7ef1b8cd8a33d1fb8e2b388c,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#bdg2|3|2|45,True,0
bdg2,3,2,45,xgboost,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s45_v1,8094f063d873b0cdf60cda9baeee3ebcff48945f7d53afb1a05293d15eb998c5,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f2_s45_v1/frozen_protocol.json,b09d5d8c367121e6d22677abdb3f3bdb6a98e8404434e14ad1bfa57c42d265dd,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,02e13e0591ba5ce1559f2449743a1c7cf52b8db4,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s45_v1/units/bdg2_h3_f2_s45_xgboost/model.ubj,9800cdfd0d4c08a04941af09fd8e7645605fae08dd9b31bd879d8148a643377c,fbeb2aff20b3e437d195821f56c93a45edf93bcf7798f1fa085f0aa4c1b16b21,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#bdg2|3|2|45,True,0
bdg2,3,2,45,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s45_v1,8094f063d873b0cdf60cda9baeee3ebcff48945f7d53afb1a05293d15eb998c5,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f2_s45_v1/frozen_protocol.json,b09d5d8c367121e6d22677abdb3f3bdb6a98e8404434e14ad1bfa57c42d265dd,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,02e13e0591ba5ce1559f2449743a1c7cf52b8db4,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s45_v1/units/bdg2_h3_f2_s45_attention_lstm/model.pt,acb75b86dc176fcb60c9969c803c8306d0f6586206c817e4d2ba9338dd8045c6,a5a4177e2b48cbef82d92f44937ba29f31c17e6d9281a87eeab374cfdf3c2b5e,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#bdg2|3|2|45,True,0
bdg2,3,2,46,persistence,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s46_v1,c21d2bba747299324407dc1ae16c16ba740aae9cf85cec5687d89d60e6888113,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f2_s46_v1/frozen_protocol.json,f93cc7009437b45a97bce046887aaf78f96bc32475a26a555e30540eb666b963,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,04cc77ec9b6aee35990711b6bafaeab3bc0fa7a9,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s46_v1/units/bdg2_h3_f2_s46_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,4532eabf3b334e6e784dbb308fc8809bdc0326a9081701ea93f16157768d14de,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#bdg2|3|2|46,True,0
bdg2,3,2,46,xgboost,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s46_v1,c21d2bba747299324407dc1ae16c16ba740aae9cf85cec5687d89d60e6888113,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f2_s46_v1/frozen_protocol.json,f93cc7009437b45a97bce046887aaf78f96bc32475a26a555e30540eb666b963,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,04cc77ec9b6aee35990711b6bafaeab3bc0fa7a9,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s46_v1/units/bdg2_h3_f2_s46_xgboost/model.ubj,50af119a2e675eba34dd50fdbe6f88b8f7ce08c4b2e4cde6a866b5c505c1145f,ab827f226233a9cdbebfca24286cd7e634edc0c077fb6ddd942d2699ee3db35e,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#bdg2|3|2|46,True,0
bdg2,3,2,46,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s46_v1,c21d2bba747299324407dc1ae16c16ba740aae9cf85cec5687d89d60e6888113,smart_building_conformal/protocols/matched_forecasting005/bdg2_h3_f2_s46_v1/frozen_protocol.json,f93cc7009437b45a97bce046887aaf78f96bc32475a26a555e30540eb666b963,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,04cc77ec9b6aee35990711b6bafaeab3bc0fa7a9,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s46_v1/units/bdg2_h3_f2_s46_attention_lstm/model.pt,ff17345d2d898973c6305bef37b3802bc13005527f2a8dbeadf1eeb39ab8994c,768f3c86b8e7a5d90d53e27302474b4a3db16ba1368a2750f2a16e3e6abacc19,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#bdg2|3|2|46,True,0
bdg2,6,0,42,persistence,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s42_v1,d9180a5d42e81b1442c62d9387c9e029a3f28cfebd72a0c28b52241c17e01fd3,smart_building_conformal/protocols/matched_forecasting005/bdg2_h6_f0_s42_v1_core_completion_v1/frozen_protocol.json,cb1d502556e277e1cf7e312d06c35da6bdc291d61ea507a205333d5e373cf772,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s42_v1/units/bdg2_h6_f0_s42_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,769b6bf4597f8d13f48eb483991aad9b7853bd01bf377a0dc945aa13c78672db,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s42_v1\audit_v1/validation.json,False,0
bdg2,6,0,42,xgboost,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s42_v1,d9180a5d42e81b1442c62d9387c9e029a3f28cfebd72a0c28b52241c17e01fd3,smart_building_conformal/protocols/matched_forecasting005/bdg2_h6_f0_s42_v1_core_completion_v1/frozen_protocol.json,cb1d502556e277e1cf7e312d06c35da6bdc291d61ea507a205333d5e373cf772,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s42_v1/units/bdg2_h6_f0_s42_xgboost/model.ubj,50485a7dbae1a3c8e7f020c6c5ed20a330cc2791f22b3223bdd157476cf98b73,6465ce65094a4c76f8dd795741881c53cb2e1dd389430c49322c8024819a7dbe,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s42_v1\audit_v1/validation.json,False,0
bdg2,6,0,42,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s42_v1,d9180a5d42e81b1442c62d9387c9e029a3f28cfebd72a0c28b52241c17e01fd3,smart_building_conformal/protocols/matched_forecasting005/bdg2_h6_f0_s42_v1_core_completion_v1/frozen_protocol.json,cb1d502556e277e1cf7e312d06c35da6bdc291d61ea507a205333d5e373cf772,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s42_v1/units/bdg2_h6_f0_s42_attention_lstm/model.pt,41101b86af54fac771daf7592c67febbee81ad49a47066e5f50c12d14824279d,c93253762e2ffbf1e4e2d27bb30034880b525ad85957d2184e0d77a3806e5ae7,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s42_v1\audit_v1/validation.json,False,0
bdg2,6,0,43,persistence,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s43_v1,53b6f9626ee1c565b0eefccd4177df8a44339834bd084624410723b4bb1e706c,smart_building_conformal/protocols/matched_forecasting005/bdg2_h6_f0_s43_v1_core_completion_v1/frozen_protocol.json,0e9192f15835bf56012a596cacb22cc5efab7bb8f7f85ac9b25b08c2162b6cef,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s43_v1/units/bdg2_h6_f0_s43_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,03e565b0986a4cbbe8dd0f76b6bea81a616c90eec562490d44c9f53fcf62a3cb,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s43_v1\audit_v1/validation.json,False,0
bdg2,6,0,43,xgboost,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s43_v1,53b6f9626ee1c565b0eefccd4177df8a44339834bd084624410723b4bb1e706c,smart_building_conformal/protocols/matched_forecasting005/bdg2_h6_f0_s43_v1_core_completion_v1/frozen_protocol.json,0e9192f15835bf56012a596cacb22cc5efab7bb8f7f85ac9b25b08c2162b6cef,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s43_v1/units/bdg2_h6_f0_s43_xgboost/model.ubj,bd03abc63acdbab387ebab10c483526ab6f2ee48f6144ed8ccc25b1a6127fcd1,b0443ed0723cebd40ab8832c86b5b0c329d0349c8b40b39e854d6ac33272654f,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s43_v1\audit_v1/validation.json,False,0
bdg2,6,0,43,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s43_v1,53b6f9626ee1c565b0eefccd4177df8a44339834bd084624410723b4bb1e706c,smart_building_conformal/protocols/matched_forecasting005/bdg2_h6_f0_s43_v1_core_completion_v1/frozen_protocol.json,0e9192f15835bf56012a596cacb22cc5efab7bb8f7f85ac9b25b08c2162b6cef,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s43_v1/units/bdg2_h6_f0_s43_attention_lstm/model.pt,6775413e3c360f40dae8d3a5f007e389381ad8fd99df6354d967aa85209b1b99,f7038dd4b8fbc23bc6eb479dfb190f9970c171e5e62651651f3f8dc6441474b9,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s43_v1\audit_v1/validation.json,False,0
bdg2,6,0,44,persistence,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s44_v1,53b3cf68213eb5f5cfb97db1e689f696b9ac31d760141f768519af8108248b11,smart_building_conformal/protocols/matched_forecasting005/bdg2_h6_f0_s44_v1_core_completion_v1/frozen_protocol.json,a11bbded2343c28109f27463c66ff27e3a0c0e6b460377afd1af9eb41c611732,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s44_v1/units/bdg2_h6_f0_s44_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,a2ecd1e020182290340c120a8e380cfab098b06b7c7a989447457a2850451ec4,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s44_v1\audit_v1/validation.json,False,0
bdg2,6,0,44,xgboost,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s44_v1,53b3cf68213eb5f5cfb97db1e689f696b9ac31d760141f768519af8108248b11,smart_building_conformal/protocols/matched_forecasting005/bdg2_h6_f0_s44_v1_core_completion_v1/frozen_protocol.json,a11bbded2343c28109f27463c66ff27e3a0c0e6b460377afd1af9eb41c611732,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s44_v1/units/bdg2_h6_f0_s44_xgboost/model.ubj,a405d2d015edc1df96cc6582cfa55a7fa43b3a43f5429cb7366e9b9c75cfa324,f678c339b2a589947995acff8bfbd9305631c57c0d7e24fe3b4807b347b9f16d,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s44_v1\audit_v1/validation.json,False,0
bdg2,6,0,44,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s44_v1,53b3cf68213eb5f5cfb97db1e689f696b9ac31d760141f768519af8108248b11,smart_building_conformal/protocols/matched_forecasting005/bdg2_h6_f0_s44_v1_core_completion_v1/frozen_protocol.json,a11bbded2343c28109f27463c66ff27e3a0c0e6b460377afd1af9eb41c611732,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s44_v1/units/bdg2_h6_f0_s44_attention_lstm/model.pt,69228a04b057983984f1b34681d6ff92447937af3304c53d0736b98b4fe11ac5,26cfe9f99a207df9f3b47071303aca3bd26e5caefc72ef36dda068ac24b9f3b5,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s44_v1\audit_v1/validation.json,False,0
bdg2,6,0,45,persistence,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s45_v1,0b7a3518712182195180ac25a873210b14a10ac2280d68c2752cb4bc04e1819d,smart_building_conformal/protocols/matched_forecasting005/bdg2_h6_f0_s45_v1_core_completion_v1/frozen_protocol.json,7f7805c629899db19ecf43df4c987ee240fc9a5fb5f32ad3b1fb5a327d85c72e,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s45_v1/units/bdg2_h6_f0_s45_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,052f1829bd1625af2dbc6197d1952feba4b3d485c446cabafb3177d7bb4a1400,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s45_v1\audit_v1/validation.json,False,0
bdg2,6,0,45,xgboost,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s45_v1,0b7a3518712182195180ac25a873210b14a10ac2280d68c2752cb4bc04e1819d,smart_building_conformal/protocols/matched_forecasting005/bdg2_h6_f0_s45_v1_core_completion_v1/frozen_protocol.json,7f7805c629899db19ecf43df4c987ee240fc9a5fb5f32ad3b1fb5a327d85c72e,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s45_v1/units/bdg2_h6_f0_s45_xgboost/model.ubj,e7df64a1455ac397c9a502b0c2bd3a57a5fa9288e8aeaf361dd021e19246e178,6b9e1d8e27a3f8d9b89be75b0d1f6fa0b9c840d5337b8d39cd5ff12f878a127d,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s45_v1\audit_v1/validation.json,False,0
