dataset,outer_fold,role,context_id,group_id,segment_id,onset_offset,duration,warmup,followup,context_start_row_id,context_end_row_id,onset_row_id,onset,context_rows,sigma,context_row_hash
pleia_energy,2,outer_test,b806dc2cd540d972fa96,None,None:segment:0,100,6,36,6,ead86ad4e798c1195ece8f19bd5cda6413ad476ab2371d09db92e9ec37a71a82,f1b4cd0d3218e9004b638ad362c06358a8043de01c9fe5fe737090800e80c834,6bec742b1e37eb806ab492717d10fbeeccb001315f1a16e4b9ad3793fa5709ca,2021-07-22 07:00:00,144,0.162159375,c88ed1cd1afdaccb3a664b3f9cad76f3585418528245a3a2475b6abdbfa43bd8
pleia_energy,2,outer_test,6649fc8f63cd7ad1e020,None,None:segment:0,46,6,36,6,af63046939d94d0c22a6ae22205ad341124a7e864f18cf6446927b741416867c,f3c73accd16e1800c965549b6b210fc01273c6e22bc11deb29d2c18ee6466059,caf885fd7e92536793161dc44c19dfa6324941c99ca984142d9c270480448484,2021-07-22 22:00:00,144,0.162159375,886c2a6cee4ff3bd89633503f3237c22e48cf8c405e76e193a94ff45cdc3bb7f
pleia_energy,2,outer_test,d831661c6244c5b8ca44,None,None:segment:0,101,6,36,6,9d4f48a25a77525999548ab3d5d950c76aaa20aa35ae120d7894243b8f11b8f8,99c8f7e843a0f790694f87ad59d3d63b09c1830a4a5da6dd3e1febf186e138d6,e432b52384079e792cc65a9787690ceabaa0570cb1759e3d0a7f6e059b1e9c0c,2021-07-24 07:10:00,144,0.162159375,712aa1a01ab1ae6420dd4fa0378b2ff95a4f04373896d2c1483af92deb4671c8
pleia_energy,2,outer_test,1926b0e919e9f3b3bb9e,None,None:segment:0,88,6,36,6,77e19d694d8f0ba728a6fbbfcee6ba9caa653fa11252f8ad7c5f398c0e9eec2f,7336106c9055d169203467016e61d87c362851ab60d6bf32930be4cad3d05ebe,cd0d23c7c4b457e61b955ae089d02e5a7ce3a663f03f7f5b996d4dec89a73a3d,2021-07-25 05:00:00,144,0.162159375,bc1e7b492b76d0567e763a03a49926a0bb75ee784c318f956563fdc9928f6542
pleia_energy,2,outer_test,41056bae96c9b317672b,None,None:segment:0,60,6,36,6,7d9346898930fd60b9e9b30de13fdb292bc984b35b028864e9c510a8c1cda4b6,5c8b090974b8c9c38b7eac16e4a4c78bd33ca6bcf34910be286972d6118765ae,d92f5cd269d852cd43006fae0ac5fe2635b8cc2be46d783cac5fd3c0de95721e,2021-07-26 00:20:00,144,0.162159375,16316948a3c08e3dd21b8ac2ae2fa9a6b097ee12e310d2b5c60b01e2d7acb8bc
pleia_energy,2,outer_test,b8eb5151ec2f0158c527,None,None:segment:0,69,6,36,6,01eb01a116d99ea28f6ac33aa8abdf8117ad0964c515e99a73fa072badc3ea99,929b8f4d502319c580da475dfb3b8349f6ec22a1e34c703a903cfa3e13c60d17,e46db9038ac1929852e2e5b22864e7a12d65150381ba285ca8a3a7eb15a59659,2021-07-27 01:50:00,144,0.162159375,f585b7d5f73ba6fafa9aaa9868942aae78791dfb0decaf9263d7d1772c32b6ca
pleia_energy,2,outer_test,3dff4d01d176b28344ff,None,None:segment:0,61,6,36,6,aaaecb604b5a283a4f6b9cdb9b8085163a52b28b7beb48a1dbeee545aaeee6e5,62c2435fb1794752fc73ae576a48e50d52122ec547bc423c26908fe10708147e,c94731cd66835646183d9c100a0c0a1c28238026debae909a22ab3a068457b35,2021-07-28 00:30:00,144,0.162159375,0dfbef0f7b0bd967d777dfaa26cb7ed7d4404edb5af9f2858d9411decc1f2734
pleia_energy,2,outer_test,ac05e627ed720bb2a234,None,None:segment:0,110,6,36,6,4c3076291f41ac9da35b9be7a0da36d1e430f54e8570799b8d9d935ac0fa4b94,7d40f6bdd292b2a1f11567097f7e4815198d0cd4f42176ff9c3c49bfe811166c,a6ace45a2aee44d982167cf4cf59dc31dbb402d4544880215ce9eff379ee6189,2021-07-29 08:40:00,144,0.162159375,f6fe9b06f999101001f1e532360222064d7323e2d01f74c324cb203fbc12434f
pleia_energy,2,outer_test,ab7fe71153a53a939227,None,None:segment:0,88,6,36,6,fc9dcda9acb5bae096965b536d1c66980e62027c89f6550701910dc5ad92038e,7ee51c3e9f6c4dad1d3efa87aae3d2f7abed6bb1c6ef1ef2805672010982f404,d49e42e6eb05036eb046f16d3ae1ed1726e0556356b5ae929a98670f4c9b6b32,2021-07-30 05:00:00,144,0.162159375,9362dd49e011453375aa5e79a32de26a06ba3abf79561a0e4327e15184dd8405
pleia_energy,2,outer_test,1ed0b85aa5792f30aefd,None,None:segment:0,39,6,36,6,f2ff0e2a41b269607fc7e6cb206a6555f91fcbef250504d139b2b30aa52f3af7,270a5f02402505c485b428de9dedecd7da398aaf40a16da008592b7a05e5e37c,84fd5392979910dedb4de95b319bff24146aa2be6787fb6de4aef9cc07d36da8,2021-07-30 20:50:00,144,0.162159375,20c9abffd7fc0952cc4ff735c61a8eba5dfcafdacebdce9eb84f59f87f81bddd
pleia_energy,2,outer_test,9c95e56928c890ef43a4,None,None:segment:0,87,6,36,6,4f2f2a6e994ce3abcd5f8e898fc82aedafb313c04362b0bd0a318e00fe1098c5,b19ccf57089eb73ea7deac574eeb28d71a5b23cb569fe86c5af334fff11e0c10,b69f387a2007c0912c7d73d125f40d9991d19bed3fd8cef05b6455dd6a9aa476,2021-08-01 04:50:00,144,0.162159375,e4fda1ac66db01dfb3201c2e2382693ef7d7e39fcba236ee0ac5989251a30707
