priority,dataset,horizon,outer_fold,model_seed,models,argv,output,command_exists,prerequisite,learned_fit_invocations,scenario_low_model_seconds,scenario_high_model_seconds,estimate_basis,fit_n,original_priority,updated_low_model_seconds,updated_high_model_seconds
57,rico,60,0,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""0"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f0_s42_v1""]",outputs/matched_forecasting005/rico_h60_f0_s42_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,72.70357167555105,666.7649649390679,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",19311,58,49.226980957385585,732.4506090256915
62,rico,5,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""5"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/rico_h5_f1_s43_v1""]",outputs/matched_forecasting005/rico_h5_f1_s43_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,73.43019325565469,673.4288165383243,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",19504,63,49.71897035849249,739.7709429049293
63,rico,15,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""15"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/rico_h15_f1_s43_v1""]",outputs/matched_forecasting005/rico_h15_f1_s43_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,69.96650489453889,641.6633063242523,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",18584,64,47.3737359076202,704.8760871075269
64,rico,30,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f1_s43_v1""]",outputs/matched_forecasting005/rico_h30_f1_s43_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,64.77097235286521,594.0150410031445,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",17204,65,43.85588423131177,652.5338034114234
65,rico,60,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f1_s43_v1""]",outputs/matched_forecasting005/rico_h60_f1_s43_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,54.37990726951786,498.71851036092886,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",14444,66,36.820180878694906,547.8492360192165
66,rico,5,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""5"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/rico_h5_f0_s43_v1""]",outputs/matched_forecasting005/rico_h5_f0_s43_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,98.17297576571224,900.345048197977,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",26076,67,66.47210167494104,989.041586709851
67,rico,15,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""15"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/rico_h15_f0_s43_v1""]",outputs/matched_forecasting005/rico_h15_f0_s43_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,93.54217502204656,857.8759421509026,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",24846,68,63.33662518084005,942.3886816763675
68,rico,30,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f0_s43_v1""]",outputs/matched_forecasting005/rico_h30_f0_s43_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,86.59597390654807,794.1722830802911,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",23001,69,58.63341043968856,872.4093241261422
69,rico,60,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f0_s43_v1""]",outputs/matched_forecasting005/rico_h60_f0_s43_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,72.70357167555105,666.7649649390679,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",19311,70,49.226980957385585,732.4506090256915
74,rico,5,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""5"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/rico_h5_f1_s44_v1""]",outputs/matched_forecasting005/rico_h5_f1_s44_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,73.43019325565469,673.4288165383243,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",19504,75,49.71897035849249,739.7709429049293
75,rico,15,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""15"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/rico_h15_f1_s44_v1""]",outputs/matched_forecasting005/rico_h15_f1_s44_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,69.96650489453889,641.6633063242523,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",18584,76,47.3737359076202,704.8760871075269
76,rico,30,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f1_s44_v1""]",outputs/matched_forecasting005/rico_h30_f1_s44_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,64.77097235286521,594.0150410031445,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",17204,77,43.85588423131177,652.5338034114234
77,rico,60,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f1_s44_v1""]",outputs/matched_forecasting005/rico_h60_f1_s44_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,54.37990726951786,498.71851036092886,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",14444,78,36.820180878694906,547.8492360192165
78,rico,5,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""5"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/rico_h5_f0_s44_v1""]",outputs/matched_forecasting005/rico_h5_f0_s44_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,98.17297576571224,900.345048197977,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",26076,79,66.47210167494104,989.041586709851
79,rico,15,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""15"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/rico_h15_f0_s44_v1""]",outputs/matched_forecasting005/rico_h15_f0_s44_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,93.54217502204656,857.8759421509026,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",24846,80,63.33662518084005,942.3886816763675
80,rico,30,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f0_s44_v1""]",outputs/matched_forecasting005/rico_h30_f0_s44_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,86.59597390654807,794.1722830802911,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",23001,81,58.63341043968856,872.4093241261422
81,rico,60,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f0_s44_v1""]",outputs/matched_forecasting005/rico_h60_f0_s44_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,72.70357167555105,666.7649649390679,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",19311,82,49.226980957385585,732.4506090256915
86,rico,5,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""5"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h5_f1_s45_v1""]",outputs/matched_forecasting005/rico_h5_f1_s45_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,73.43019325565469,673.4288165383243,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",19504,87,49.71897035849249,739.7709429049293
87,rico,15,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""15"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h15_f1_s45_v1""]",outputs/matched_forecasting005/rico_h15_f1_s45_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,69.96650489453889,641.6633063242523,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",18584,88,47.3737359076202,704.8760871075269
88,rico,30,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f1_s45_v1""]",outputs/matched_forecasting005/rico_h30_f1_s45_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,64.77097235286521,594.0150410031445,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",17204,89,43.85588423131177,652.5338034114234
89,rico,60,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f1_s45_v1""]",outputs/matched_forecasting005/rico_h60_f1_s45_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,54.37990726951786,498.71851036092886,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",14444,90,36.820180878694906,547.8492360192165
90,rico,5,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""5"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h5_f0_s45_v1""]",outputs/matched_forecasting005/rico_h5_f0_s45_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,98.17297576571224,900.345048197977,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",26076,91,66.47210167494104,989.041586709851
91,rico,15,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""15"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h15_f0_s45_v1""]",outputs/matched_forecasting005/rico_h15_f0_s45_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,93.54217502204656,857.8759421509026,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",24846,92,63.33662518084005,942.3886816763675
92,rico,30,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f0_s45_v1""]",outputs/matched_forecasting005/rico_h30_f0_s45_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,86.59597390654807,794.1722830802911,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",23001,93,58.63341043968856,872.4093241261422
93,rico,60,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f0_s45_v1""]",outputs/matched_forecasting005/rico_h60_f0_s45_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,72.70357167555105,666.7649649390679,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",19311,94,49.226980957385585,732.4506090256915
98,rico,5,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""5"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h5_f1_s46_v1""]",outputs/matched_forecasting005/rico_h5_f1_s46_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,73.43019325565469,673.4288165383243,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",19504,99,49.71897035849249,739.7709429049293
99,rico,15,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""15"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h15_f1_s46_v1""]",outputs/matched_forecasting005/rico_h15_f1_s46_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,69.96650489453889,641.6633063242523,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",18584,100,47.3737359076202,704.8760871075269
100,rico,30,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f1_s46_v1""]",outputs/matched_forecasting005/rico_h30_f1_s46_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,64.77097235286521,594.0150410031445,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",17204,101,43.85588423131177,652.5338034114234
101,rico,60,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f1_s46_v1""]",outputs/matched_forecasting005/rico_h60_f1_s46_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,54.37990726951786,498.71851036092886,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",14444,102,36.820180878694906,547.8492360192165
102,rico,5,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""5"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h5_f0_s46_v1""]",outputs/matched_forecasting005/rico_h5_f0_s46_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,98.17297576571224,900.345048197977,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",26076,103,66.47210167494104,989.041586709851
103,rico,15,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""15"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h15_f0_s46_v1""]",outputs/matched_forecasting005/rico_h15_f0_s46_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,93.54217502204656,857.8759421509026,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",24846,104,63.33662518084005,942.3886816763675
104,rico,30,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f0_s46_v1""]",outputs/matched_forecasting005/rico_h30_f0_s46_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,86.59597390654807,794.1722830802911,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",23001,105,58.63341043968856,872.4093241261422
105,rico,60,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f0_s46_v1""]",outputs/matched_forecasting005/rico_h60_f0_s46_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,72.70357167555105,666.7649649390679,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",19311,106,49.226980957385585,732.4506090256915
109,bdg2,3,1,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f1_s42_v1""]",outputs/matched_forecasting005/bdg2_h3_f1_s42_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,292.3127084062521,2680.801895696707,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",77642,110,192.62439908971527,6941.108362560799
110,bdg2,6,1,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f1_s42_v1""]",outputs/matched_forecasting005/bdg2_h6_f1_s42_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,292.1244644735828,2679.075509272029,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",77592,111,192.50035256908873,6936.638418224898
111,bdg2,1,0,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f0_s42_v1""]",outputs/matched_forecasting005/bdg2_h1_f0_s42_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,390.3576782977492,3579.973001125903,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",103684,112,257.232788892842,9269.234170471573
112,bdg2,3,0,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f0_s42_v1""]",outputs/matched_forecasting005/bdg2_h3_f0_s42_v1,True,separate authorization and fresh freeze/readiness; broader methods need their own adapter implementation,10,390.2070831516137,3578.5918919861606,"same-dataset observed model-phase seconds per fit row; min/max rates times 0.5/3; planning scenario, not a confidence interval or deadline",103644,113,257.13355167634074,9265.658215002852
