role,candidate_id,family,severity,channel,n_events,n_detected,recall
inner0_selection,c0014_54a0e1ef5720,block_missing,0.5,availability_only,129,0,0.0
inner0_selection,c0014_54a0e1ef5720,block_missing,0.5,numerical_only,129,0,0.0
inner0_selection,c0014_54a0e1ef5720,block_missing,0.5,combined,129,3,0.023255813953488372
inner0_selection,c0014_54a0e1ef5720,block_missing,1.0,availability_only,130,0,0.0
inner0_selection,c0014_54a0e1ef5720,block_missing,1.0,numerical_only,130,1,0.007692307692307693
inner0_selection,c0014_54a0e1ef5720,block_missing,1.0,combined,130,9,0.06923076923076923
inner0_selection,c0014_54a0e1ef5720,block_missing,2.0,availability_only,130,130,1.0
inner0_selection,c0014_54a0e1ef5720,block_missing,2.0,numerical_only,130,0,0.0
inner0_selection,c0014_54a0e1ef5720,block_missing,2.0,combined,130,128,0.9846153846153847
inner0_selection,c0014_54a0e1ef5720,stuck,0.5,availability_only,126,0,0.0
inner0_selection,c0014_54a0e1ef5720,stuck,0.5,numerical_only,126,4,0.031746031746031744
inner0_selection,c0014_54a0e1ef5720,stuck,0.5,combined,126,4,0.031746031746031744
inner0_selection,c0014_54a0e1ef5720,stuck,1.0,availability_only,129,0,0.0
inner0_selection,c0014_54a0e1ef5720,stuck,1.0,numerical_only,129,2,0.015503875968992248
inner0_selection,c0014_54a0e1ef5720,stuck,1.0,combined,129,2,0.015503875968992248
inner0_selection,c0014_54a0e1ef5720,stuck,2.0,availability_only,128,0,0.0
inner0_selection,c0014_54a0e1ef5720,stuck,2.0,numerical_only,128,1,0.0078125
inner0_selection,c0014_54a0e1ef5720,stuck,2.0,combined,128,1,0.0078125
inner0_selection,c0014_54a0e1ef5720,dropout,0.5,availability_only,130,0,0.0
inner0_selection,c0014_54a0e1ef5720,dropout,0.5,numerical_only,130,8,0.06153846153846154
inner0_selection,c0014_54a0e1ef5720,dropout,0.5,combined,130,8,0.06153846153846154
inner0_selection,c0014_54a0e1ef5720,dropout,1.0,availability_only,130,0,0.0
inner0_selection,c0014_54a0e1ef5720,dropout,1.0,numerical_only,130,13,0.1
inner0_selection,c0014_54a0e1ef5720,dropout,1.0,combined,130,13,0.1
inner0_selection,c0014_54a0e1ef5720,dropout,2.0,availability_only,130,0,0.0
inner0_selection,c0014_54a0e1ef5720,dropout,2.0,numerical_only,130,45,0.34615384615384615
inner0_selection,c0014_54a0e1ef5720,dropout,2.0,combined,130,45,0.34615384615384615
inner0_selection,c0014_54a0e1ef5720,bias,0.5,availability_only,130,0,0.0
inner0_selection,c0014_54a0e1ef5720,bias,0.5,numerical_only,130,0,0.0
inner0_selection,c0014_54a0e1ef5720,bias,0.5,combined,130,0,0.0
inner0_selection,c0014_54a0e1ef5720,bias,1.0,availability_only,130,0,0.0
inner0_selection,c0014_54a0e1ef5720,bias,1.0,numerical_only,130,1,0.007692307692307693
inner0_selection,c0014_54a0e1ef5720,bias,1.0,combined,130,1,0.007692307692307693
inner0_selection,c0014_54a0e1ef5720,bias,2.0,availability_only,130,0,0.0
inner0_selection,c0014_54a0e1ef5720,bias,2.0,numerical_only,130,7,0.05384615384615385
inner0_selection,c0014_54a0e1ef5720,bias,2.0,combined,130,7,0.05384615384615385
inner0_selection,c0014_54a0e1ef5720,level_shift,0.5,availability_only,130,0,0.0
inner0_selection,c0014_54a0e1ef5720,level_shift,0.5,numerical_only,130,3,0.023076923076923078
inner0_selection,c0014_54a0e1ef5720,level_shift,0.5,combined,130,3,0.023076923076923078
inner0_selection,c0014_54a0e1ef5720,level_shift,1.0,availability_only,130,0,0.0
inner0_selection,c0014_54a0e1ef5720,level_shift,1.0,numerical_only,130,6,0.046153846153846156
inner0_selection,c0014_54a0e1ef5720,level_shift,1.0,combined,130,6,0.046153846153846156
inner0_selection,c0014_54a0e1ef5720,level_shift,2.0,availability_only,130,0,0.0
inner0_selection,c0014_54a0e1ef5720,level_shift,2.0,numerical_only,130,23,0.17692307692307693
inner0_selection,c0014_54a0e1ef5720,level_shift,2.0,combined,130,23,0.17692307692307693
inner0_selection,c0014_54a0e1ef5720,drift,0.5,availability_only,129,0,0.0
inner0_selection,c0014_54a0e1ef5720,drift,0.5,numerical_only,129,2,0.015503875968992248
inner0_selection,c0014_54a0e1ef5720,drift,0.5,combined,129,2,0.015503875968992248
inner0_selection,c0014_54a0e1ef5720,drift,1.0,availability_only,128,0,0.0
inner0_selection,c0014_54a0e1ef5720,drift,1.0,numerical_only,128,3,0.0234375
inner0_selection,c0014_54a0e1ef5720,drift,1.0,combined,128,3,0.0234375
inner0_selection,c0014_54a0e1ef5720,drift,2.0,availability_only,127,0,0.0
inner0_selection,c0014_54a0e1ef5720,drift,2.0,numerical_only,127,18,0.14173228346456693
inner0_selection,c0014_54a0e1ef5720,drift,2.0,combined,127,18,0.14173228346456693
inner0_selection,c0024_ba16b82adffd,random_missing,0.5,availability_only,34,34,1.0
inner0_selection,c0024_ba16b82adffd,random_missing,0.5,numerical_only,34,11,0.3235294117647059
inner0_selection,c0024_ba16b82adffd,random_missing,0.5,combined,34,34,1.0
inner0_selection,c0024_ba16b82adffd,random_missing,1.0,availability_only,74,74,1.0
inner0_selection,c0024_ba16b82adffd,random_missing,1.0,numerical_only,74,13,0.17567567567567569
inner0_selection,c0024_ba16b82adffd,random_missing,1.0,combined,74,74,1.0
inner0_selection,c0024_ba16b82adffd,random_missing,2.0,availability_only,113,113,1.0
inner0_selection,c0024_ba16b82adffd,random_missing,2.0,numerical_only,113,28,0.24778761061946902
inner0_selection,c0024_ba16b82adffd,random_missing,2.0,combined,113,111,0.9823008849557522
inner0_selection,c0024_ba16b82adffd,block_missing,0.5,availability_only,129,129,1.0
inner0_selection,c0024_ba16b82adffd,block_missing,0.5,numerical_only,129,19,0.14728682170542637
inner0_selection,c0024_ba16b82adffd,block_missing,0.5,combined,129,127,0.9844961240310077
inner0_selection,c0024_ba16b82adffd,block_missing,1.0,availability_only,130,130,1.0
inner0_selection,c0024_ba16b82adffd,block_missing,1.0,numerical_only,130,32,0.24615384615384617
inner0_selection,c0024_ba16b82adffd,block_missing,1.0,combined,130,130,1.0
inner0_selection,c0024_ba16b82adffd,block_missing,2.0,availability_only,130,130,1.0
inner0_selection,c0024_ba16b82adffd,block_missing,2.0,numerical_only,130,35,0.2692307692307692
inner0_selection,c0024_ba16b82adffd,block_missing,2.0,combined,130,126,0.9692307692307692
inner0_selection,c0024_ba16b82adffd,stuck,0.5,availability_only,126,0,0.0
inner0_selection,c0024_ba16b82adffd,stuck,0.5,numerical_only,126,26,0.20634920634920634
inner0_selection,c0024_ba16b82adffd,stuck,0.5,combined,126,26,0.20634920634920634
inner0_selection,c0024_ba16b82adffd,stuck,1.0,availability_only,129,0,0.0
inner0_selection,c0024_ba16b82adffd,stuck,1.0,numerical_only,129,29,0.2248062015503876
inner0_selection,c0024_ba16b82adffd,stuck,1.0,combined,129,29,0.2248062015503876
inner0_selection,c0024_ba16b82adffd,stuck,2.0,availability_only,128,0,0.0
inner0_selection,c0024_ba16b82adffd,stuck,2.0,numerical_only,128,38,0.296875
inner0_selection,c0024_ba16b82adffd,stuck,2.0,combined,128,38,0.296875
inner0_selection,c0024_ba16b82adffd,dropout,0.5,availability_only,130,0,0.0
inner0_selection,c0024_ba16b82adffd,dropout,0.5,numerical_only,130,128,0.9846153846153847
inner0_selection,c0024_ba16b82adffd,dropout,0.5,combined,130,128,0.9846153846153847
inner0_selection,c0024_ba16b82adffd,dropout,1.0,availability_only,130,0,0.0
inner0_selection,c0024_ba16b82adffd,dropout,1.0,numerical_only,130,128,0.9846153846153847
inner0_selection,c0024_ba16b82adffd,dropout,1.0,combined,130,128,0.9846153846153847
inner0_selection,c0024_ba16b82adffd,dropout,2.0,availability_only,130,0,0.0
inner0_selection,c0024_ba16b82adffd,dropout,2.0,numerical_only,130,127,0.9769230769230769
inner0_selection,c0024_ba16b82adffd,dropout,2.0,combined,130,127,0.9769230769230769
inner0_selection,c0024_ba16b82adffd,bias,0.5,availability_only,130,0,0.0
inner0_selection,c0024_ba16b82adffd,bias,0.5,numerical_only,130,44,0.3384615384615385
inner0_selection,c0024_ba16b82adffd,bias,0.5,combined,130,44,0.3384615384615385
inner0_selection,c0024_ba16b82adffd,bias,1.0,availability_only,130,0,0.0
inner0_selection,c0024_ba16b82adffd,bias,1.0,numerical_only,130,76,0.5846153846153846
inner0_selection,c0024_ba16b82adffd,bias,1.0,combined,130,76,0.5846153846153846
inner0_selection,c0024_ba16b82adffd,bias,2.0,availability_only,130,0,0.0
inner0_selection,c0024_ba16b82adffd,bias,2.0,numerical_only,130,112,0.8615384615384616
inner0_selection,c0024_ba16b82adffd,bias,2.0,combined,130,112,0.8615384615384616
inner0_selection,c0024_ba16b82adffd,level_shift,0.5,availability_only,130,0,0.0
inner0_selection,c0024_ba16b82adffd,level_shift,0.5,numerical_only,130,45,0.34615384615384615
inner0_selection,c0024_ba16b82adffd,level_shift,0.5,combined,130,45,0.34615384615384615
inner0_selection,c0024_ba16b82adffd,level_shift,1.0,availability_only,130,0,0.0
inner0_selection,c0024_ba16b82adffd,level_shift,1.0,numerical_only,130,72,0.5538461538461539
inner0_selection,c0024_ba16b82adffd,level_shift,1.0,combined,130,72,0.5538461538461539
inner0_selection,c0024_ba16b82adffd,level_shift,2.0,availability_only,130,0,0.0
inner0_selection,c0024_ba16b82adffd,level_shift,2.0,numerical_only,130,112,0.8615384615384616
inner0_selection,c0024_ba16b82adffd,level_shift,2.0,combined,130,112,0.8615384615384616
inner0_selection,c0024_ba16b82adffd,drift,0.5,availability_only,129,0,0.0
inner0_selection,c0024_ba16b82adffd,drift,0.5,numerical_only,129,36,0.27906976744186046
inner0_selection,c0024_ba16b82adffd,drift,0.5,combined,129,36,0.27906976744186046
inner0_selection,c0024_ba16b82adffd,drift,1.0,availability_only,128,0,0.0
inner0_selection,c0024_ba16b82adffd,drift,1.0,numerical_only,128,65,0.5078125
inner0_selection,c0024_ba16b82adffd,drift,1.0,combined,128,65,0.5078125
inner0_selection,c0024_ba16b82adffd,drift,2.0,availability_only,127,0,0.0
inner0_selection,c0024_ba16b82adffd,drift,2.0,numerical_only,127,103,0.8110236220472441
inner0_selection,c0024_ba16b82adffd,drift,2.0,combined,127,103,0.8110236220472441
inner0_selection,c0025_63dd1cc1601e,random_missing,0.5,availability_only,34,1,0.029411764705882353
inner0_selection,c0025_63dd1cc1601e,random_missing,0.5,numerical_only,34,1,0.029411764705882353
inner0_selection,c0025_63dd1cc1601e,random_missing,0.5,combined,34,5,0.14705882352941177
inner0_selection,c0025_63dd1cc1601e,random_missing,1.0,availability_only,74,1,0.013513513513513514
inner0_selection,c0025_63dd1cc1601e,random_missing,1.0,numerical_only,74,1,0.013513513513513514
inner0_selection,c0025_63dd1cc1601e,random_missing,1.0,combined,74,4,0.05405405405405406
inner0_selection,c0025_63dd1cc1601e,random_missing,2.0,availability_only,113,16,0.1415929203539823
inner0_selection,c0025_63dd1cc1601e,random_missing,2.0,numerical_only,113,1,0.008849557522123894
inner0_selection,c0025_63dd1cc1601e,random_missing,2.0,combined,113,23,0.20353982300884957
inner0_selection,c0025_63dd1cc1601e,block_missing,0.5,availability_only,129,0,0.0
inner0_selection,c0025_63dd1cc1601e,block_missing,0.5,numerical_only,129,3,0.023255813953488372
inner0_selection,c0025_63dd1cc1601e,block_missing,0.5,combined,129,8,0.06201550387596899
inner0_selection,c0025_63dd1cc1601e,block_missing,1.0,availability_only,130,0,0.0
inner0_selection,c0025_63dd1cc1601e,block_missing,1.0,numerical_only,130,2,0.015384615384615385
inner0_selection,c0025_63dd1cc1601e,block_missing,1.0,combined,130,21,0.16153846153846155
inner0_selection,c0025_63dd1cc1601e,block_missing,2.0,availability_only,130,130,1.0
inner0_selection,c0025_63dd1cc1601e,block_missing,2.0,numerical_only,130,0,0.0
inner0_selection,c0025_63dd1cc1601e,block_missing,2.0,combined,130,130,1.0
inner0_selection,c0025_63dd1cc1601e,stuck,0.5,availability_only,126,0,0.0
inner0_selection,c0025_63dd1cc1601e,stuck,0.5,numerical_only,126,2,0.015873015873015872
inner0_selection,c0025_63dd1cc1601e,stuck,0.5,combined,126,2,0.015873015873015872
inner0_selection,c0025_63dd1cc1601e,stuck,1.0,availability_only,129,0,0.0
inner0_selection,c0025_63dd1cc1601e,stuck,1.0,numerical_only,129,4,0.031007751937984496
inner0_selection,c0025_63dd1cc1601e,stuck,1.0,combined,129,4,0.031007751937984496
inner0_selection,c0025_63dd1cc1601e,stuck,2.0,availability_only,128,0,0.0
inner0_selection,c0025_63dd1cc1601e,stuck,2.0,numerical_only,128,5,0.0390625
inner0_selection,c0025_63dd1cc1601e,stuck,2.0,combined,128,5,0.0390625
inner0_selection,c0025_63dd1cc1601e,dropout,0.5,availability_only,130,0,0.0
inner0_selection,c0025_63dd1cc1601e,dropout,0.5,numerical_only,130,8,0.06153846153846154
inner0_selection,c0025_63dd1cc1601e,dropout,0.5,combined,130,8,0.06153846153846154
inner0_selection,c0025_63dd1cc1601e,dropout,1.0,availability_only,130,0,0.0
inner0_selection,c0025_63dd1cc1601e,dropout,1.0,numerical_only,130,41,0.3153846153846154
inner0_selection,c0025_63dd1cc1601e,dropout,1.0,combined,130,41,0.3153846153846154
inner0_selection,c0025_63dd1cc1601e,dropout,2.0,availability_only,130,0,0.0
inner0_selection,c0025_63dd1cc1601e,dropout,2.0,numerical_only,130,36,0.27692307692307694
inner0_selection,c0025_63dd1cc1601e,dropout,2.0,combined,130,36,0.27692307692307694
inner0_selection,c0025_63dd1cc1601e,bias,0.5,availability_only,130,0,0.0
inner0_selection,c0025_63dd1cc1601e,bias,0.5,numerical_only,130,3,0.023076923076923078
inner0_selection,c0025_63dd1cc1601e,bias,0.5,combined,130,3,0.023076923076923078
inner0_selection,c0025_63dd1cc1601e,bias,1.0,availability_only,130,0,0.0
inner0_selection,c0025_63dd1cc1601e,bias,1.0,numerical_only,130,3,0.023076923076923078
inner0_selection,c0025_63dd1cc1601e,bias,1.0,combined,130,3,0.023076923076923078
inner0_selection,c0025_63dd1cc1601e,bias,2.0,availability_only,130,0,0.0
inner0_selection,c0025_63dd1cc1601e,bias,2.0,numerical_only,130,14,0.1076923076923077
inner0_selection,c0025_63dd1cc1601e,bias,2.0,combined,130,14,0.1076923076923077
inner0_selection,c0025_63dd1cc1601e,level_shift,0.5,availability_only,130,0,0.0
inner0_selection,c0025_63dd1cc1601e,level_shift,0.5,numerical_only,130,5,0.038461538461538464
inner0_selection,c0025_63dd1cc1601e,level_shift,0.5,combined,130,5,0.038461538461538464
inner0_selection,c0025_63dd1cc1601e,level_shift,1.0,availability_only,130,0,0.0
inner0_selection,c0025_63dd1cc1601e,level_shift,1.0,numerical_only,130,7,0.05384615384615385
inner0_selection,c0025_63dd1cc1601e,level_shift,1.0,combined,130,7,0.05384615384615385
inner0_selection,c0025_63dd1cc1601e,level_shift,2.0,availability_only,130,0,0.0
inner0_selection,c0025_63dd1cc1601e,level_shift,2.0,numerical_only,130,19,0.14615384615384616
inner0_selection,c0025_63dd1cc1601e,level_shift,2.0,combined,130,19,0.14615384615384616
inner0_selection,c0025_63dd1cc1601e,drift,0.5,availability_only,129,0,0.0
inner0_selection,c0025_63dd1cc1601e,drift,0.5,numerical_only,129,3,0.023255813953488372
inner0_selection,c0025_63dd1cc1601e,drift,0.5,combined,129,3,0.023255813953488372
inner0_selection,c0025_63dd1cc1601e,drift,1.0,availability_only,128,0,0.0
inner0_selection,c0025_63dd1cc1601e,drift,1.0,numerical_only,128,5,0.0390625
inner0_selection,c0025_63dd1cc1601e,drift,1.0,combined,128,5,0.0390625
inner0_selection,c0025_63dd1cc1601e,drift,2.0,availability_only,127,0,0.0
inner0_selection,c0025_63dd1cc1601e,drift,2.0,numerical_only,127,36,0.28346456692913385
inner0_selection,c0025_63dd1cc1601e,drift,2.0,combined,127,36,0.28346456692913385
inner0_selection,c0026_47d9fe7d15ba,random_missing,0.5,availability_only,34,1,0.029411764705882353
inner0_selection,c0026_47d9fe7d15ba,random_missing,0.5,numerical_only,34,1,0.029411764705882353
inner0_selection,c0026_47d9fe7d15ba,random_missing,0.5,combined,34,4,0.11764705882352941
inner0_selection,c0026_47d9fe7d15ba,random_missing,1.0,availability_only,74,0,0.0
inner0_selection,c0026_47d9fe7d15ba,random_missing,1.0,numerical_only,74,0,0.0
inner0_selection,c0026_47d9fe7d15ba,random_missing,1.0,combined,74,4,0.05405405405405406
inner0_selection,c0026_47d9fe7d15ba,random_missing,2.0,availability_only,113,4,0.035398230088495575
inner0_selection,c0026_47d9fe7d15ba,random_missing,2.0,numerical_only,113,1,0.008849557522123894
inner0_selection,c0026_47d9fe7d15ba,random_missing,2.0,combined,113,20,0.17699115044247787
inner0_selection,c0026_47d9fe7d15ba,block_missing,0.5,availability_only,129,0,0.0
inner0_selection,c0026_47d9fe7d15ba,block_missing,0.5,numerical_only,129,0,0.0
inner0_selection,c0026_47d9fe7d15ba,block_missing,0.5,combined,129,4,0.031007751937984496
inner0_selection,c0026_47d9fe7d15ba,block_missing,1.0,availability_only,130,0,0.0
inner0_selection,c0026_47d9fe7d15ba,block_missing,1.0,numerical_only,130,0,0.0
inner0_selection,c0026_47d9fe7d15ba,block_missing,1.0,combined,130,7,0.05384615384615385
inner0_selection,c0026_47d9fe7d15ba,block_missing,2.0,availability_only,130,130,1.0
inner0_selection,c0026_47d9fe7d15ba,block_missing,2.0,numerical_only,130,0,0.0
inner0_selection,c0026_47d9fe7d15ba,block_missing,2.0,combined,130,129,0.9923076923076923
inner0_selection,c0026_47d9fe7d15ba,stuck,0.5,availability_only,126,0,0.0
inner0_selection,c0026_47d9fe7d15ba,stuck,0.5,numerical_only,126,2,0.015873015873015872
inner0_selection,c0026_47d9fe7d15ba,stuck,0.5,combined,126,2,0.015873015873015872
inner0_selection,c0026_47d9fe7d15ba,stuck,1.0,availability_only,129,0,0.0
inner0_selection,c0026_47d9fe7d15ba,stuck,1.0,numerical_only,129,2,0.015503875968992248
inner0_selection,c0026_47d9fe7d15ba,stuck,1.0,combined,129,2,0.015503875968992248
inner0_selection,c0026_47d9fe7d15ba,stuck,2.0,availability_only,128,0,0.0
inner0_selection,c0026_47d9fe7d15ba,stuck,2.0,numerical_only,128,3,0.0234375
inner0_selection,c0026_47d9fe7d15ba,stuck,2.0,combined,128,3,0.0234375
inner0_selection,c0026_47d9fe7d15ba,dropout,0.5,availability_only,130,0,0.0
inner0_selection,c0026_47d9fe7d15ba,dropout,0.5,numerical_only,130,5,0.038461538461538464
inner0_selection,c0026_47d9fe7d15ba,dropout,0.5,combined,130,5,0.038461538461538464
inner0_selection,c0026_47d9fe7d15ba,dropout,1.0,availability_only,130,0,0.0
inner0_selection,c0026_47d9fe7d15ba,dropout,1.0,numerical_only,130,8,0.06153846153846154
inner0_selection,c0026_47d9fe7d15ba,dropout,1.0,combined,130,8,0.06153846153846154
inner0_selection,c0026_47d9fe7d15ba,dropout,2.0,availability_only,130,0,0.0
inner0_selection,c0026_47d9fe7d15ba,dropout,2.0,numerical_only,130,37,0.2846153846153846
inner0_selection,c0026_47d9fe7d15ba,dropout,2.0,combined,130,37,0.2846153846153846
inner0_selection,c0026_47d9fe7d15ba,bias,0.5,availability_only,130,0,0.0
inner0_selection,c0026_47d9fe7d15ba,bias,0.5,numerical_only,130,2,0.015384615384615385
inner0_selection,c0026_47d9fe7d15ba,bias,0.5,combined,130,2,0.015384615384615385
inner0_selection,c0026_47d9fe7d15ba,bias,1.0,availability_only,130,0,0.0
inner0_selection,c0026_47d9fe7d15ba,bias,1.0,numerical_only,130,1,0.007692307692307693
inner0_selection,c0026_47d9fe7d15ba,bias,1.0,combined,130,1,0.007692307692307693
inner0_selection,c0026_47d9fe7d15ba,bias,2.0,availability_only,130,0,0.0
inner0_selection,c0026_47d9fe7d15ba,bias,2.0,numerical_only,130,4,0.03076923076923077
inner0_selection,c0026_47d9fe7d15ba,bias,2.0,combined,130,4,0.03076923076923077
inner0_selection,c0026_47d9fe7d15ba,level_shift,0.5,availability_only,130,0,0.0
inner0_selection,c0026_47d9fe7d15ba,level_shift,0.5,numerical_only,130,2,0.015384615384615385
inner0_selection,c0026_47d9fe7d15ba,level_shift,0.5,combined,130,2,0.015384615384615385
inner0_selection,c0026_47d9fe7d15ba,level_shift,1.0,availability_only,130,0,0.0
inner0_selection,c0026_47d9fe7d15ba,level_shift,1.0,numerical_only,130,4,0.03076923076923077
inner0_selection,c0026_47d9fe7d15ba,level_shift,1.0,combined,130,4,0.03076923076923077
inner0_selection,c0026_47d9fe7d15ba,level_shift,2.0,availability_only,130,0,0.0
inner0_selection,c0026_47d9fe7d15ba,level_shift,2.0,numerical_only,130,17,0.13076923076923078
inner0_selection,c0026_47d9fe7d15ba,level_shift,2.0,combined,130,17,0.13076923076923078
inner0_selection,c0026_47d9fe7d15ba,drift,0.5,availability_only,129,0,0.0
inner0_selection,c0026_47d9fe7d15ba,drift,0.5,numerical_only,129,0,0.0
inner0_selection,c0026_47d9fe7d15ba,drift,0.5,combined,129,0,0.0
inner0_selection,c0026_47d9fe7d15ba,drift,1.0,availability_only,128,0,0.0
inner0_selection,c0026_47d9fe7d15ba,drift,1.0,numerical_only,128,0,0.0
inner0_selection,c0026_47d9fe7d15ba,drift,1.0,combined,128,0,0.0
inner0_selection,c0026_47d9fe7d15ba,drift,2.0,availability_only,127,0,0.0
inner0_selection,c0026_47d9fe7d15ba,drift,2.0,numerical_only,127,17,0.13385826771653545
inner0_selection,c0026_47d9fe7d15ba,drift,2.0,combined,127,17,0.13385826771653545
inner1_selection,c0000_f5146f1247fa,random_missing,0.5,availability_only,52,52,1.0
inner1_selection,c0000_f5146f1247fa,random_missing,0.5,numerical_only,52,24,0.46153846153846156
inner1_selection,c0000_f5146f1247fa,random_missing,0.5,combined,52,51,0.9807692307692307
inner1_selection,c0000_f5146f1247fa,random_missing,1.0,availability_only,77,77,1.0
inner1_selection,c0000_f5146f1247fa,random_missing,1.0,numerical_only,77,31,0.4025974025974026
inner1_selection,c0000_f5146f1247fa,random_missing,1.0,combined,77,76,0.987012987012987
inner1_selection,c0000_f5146f1247fa,random_missing,2.0,availability_only,115,115,1.0
inner1_selection,c0000_f5146f1247fa,random_missing,2.0,numerical_only,115,48,0.41739130434782606
inner1_selection,c0000_f5146f1247fa,random_missing,2.0,combined,115,106,0.9217391304347826
inner1_selection,c0000_f5146f1247fa,block_missing,0.5,availability_only,129,129,1.0
inner1_selection,c0000_f5146f1247fa,block_missing,0.5,numerical_only,129,62,0.4806201550387597
inner1_selection,c0000_f5146f1247fa,block_missing,0.5,combined,129,126,0.9767441860465116
inner1_selection,c0000_f5146f1247fa,block_missing,1.0,availability_only,130,130,1.0
inner1_selection,c0000_f5146f1247fa,block_missing,1.0,numerical_only,130,63,0.4846153846153846
inner1_selection,c0000_f5146f1247fa,block_missing,1.0,combined,130,125,0.9615384615384616
inner1_selection,c0000_f5146f1247fa,block_missing,2.0,availability_only,130,130,1.0
inner1_selection,c0000_f5146f1247fa,block_missing,2.0,numerical_only,130,74,0.5692307692307692
inner1_selection,c0000_f5146f1247fa,block_missing,2.0,combined,130,119,0.9153846153846154
inner1_selection,c0000_f5146f1247fa,stuck,0.5,availability_only,123,0,0.0
inner1_selection,c0000_f5146f1247fa,stuck,0.5,numerical_only,123,48,0.3902439024390244
inner1_selection,c0000_f5146f1247fa,stuck,0.5,combined,123,48,0.3902439024390244
inner1_selection,c0000_f5146f1247fa,stuck,1.0,availability_only,116,0,0.0
inner1_selection,c0000_f5146f1247fa,stuck,1.0,numerical_only,116,48,0.41379310344827586
inner1_selection,c0000_f5146f1247fa,stuck,1.0,combined,116,48,0.41379310344827586
inner1_selection,c0000_f5146f1247fa,stuck,2.0,availability_only,123,0,0.0
inner1_selection,c0000_f5146f1247fa,stuck,2.0,numerical_only,123,56,0.45528455284552843
inner1_selection,c0000_f5146f1247fa,stuck,2.0,combined,123,56,0.45528455284552843
inner1_selection,c0000_f5146f1247fa,dropout,0.5,availability_only,129,0,0.0
inner1_selection,c0000_f5146f1247fa,dropout,0.5,numerical_only,129,118,0.9147286821705426
inner1_selection,c0000_f5146f1247fa,dropout,0.5,combined,129,118,0.9147286821705426
inner1_selection,c0000_f5146f1247fa,dropout,1.0,availability_only,130,0,0.0
inner1_selection,c0000_f5146f1247fa,dropout,1.0,numerical_only,130,125,0.9615384615384616
inner1_selection,c0000_f5146f1247fa,dropout,1.0,combined,130,125,0.9615384615384616
inner1_selection,c0000_f5146f1247fa,dropout,2.0,availability_only,130,0,0.0
inner1_selection,c0000_f5146f1247fa,dropout,2.0,numerical_only,130,126,0.9692307692307692
inner1_selection,c0000_f5146f1247fa,dropout,2.0,combined,130,126,0.9692307692307692
inner1_selection,c0000_f5146f1247fa,bias,0.5,availability_only,130,0,0.0
inner1_selection,c0000_f5146f1247fa,bias,0.5,numerical_only,130,101,0.7769230769230769
inner1_selection,c0000_f5146f1247fa,bias,0.5,combined,130,101,0.7769230769230769
inner1_selection,c0000_f5146f1247fa,bias,1.0,availability_only,130,0,0.0
inner1_selection,c0000_f5146f1247fa,bias,1.0,numerical_only,130,121,0.9307692307692308
inner1_selection,c0000_f5146f1247fa,bias,1.0,combined,130,121,0.9307692307692308
inner1_selection,c0000_f5146f1247fa,bias,2.0,availability_only,130,0,0.0
inner1_selection,c0000_f5146f1247fa,bias,2.0,numerical_only,130,124,0.9538461538461539
inner1_selection,c0000_f5146f1247fa,bias,2.0,combined,130,124,0.9538461538461539
inner1_selection,c0000_f5146f1247fa,level_shift,0.5,availability_only,130,0,0.0
inner1_selection,c0000_f5146f1247fa,level_shift,0.5,numerical_only,130,106,0.8153846153846154
inner1_selection,c0000_f5146f1247fa,level_shift,0.5,combined,130,106,0.8153846153846154
inner1_selection,c0000_f5146f1247fa,level_shift,1.0,availability_only,130,0,0.0
inner1_selection,c0000_f5146f1247fa,level_shift,1.0,numerical_only,130,120,0.9230769230769231
inner1_selection,c0000_f5146f1247fa,level_shift,1.0,combined,130,120,0.9230769230769231
inner1_selection,c0000_f5146f1247fa,level_shift,2.0,availability_only,130,0,0.0
inner1_selection,c0000_f5146f1247fa,level_shift,2.0,numerical_only,130,121,0.9307692307692308
inner1_selection,c0000_f5146f1247fa,level_shift,2.0,combined,130,121,0.9307692307692308
inner1_selection,c0000_f5146f1247fa,drift,0.5,availability_only,129,0,0.0
inner1_selection,c0000_f5146f1247fa,drift,0.5,numerical_only,129,94,0.7286821705426356
inner1_selection,c0000_f5146f1247fa,drift,0.5,combined,129,94,0.7286821705426356
inner1_selection,c0000_f5146f1247fa,drift,1.0,availability_only,128,0,0.0
inner1_selection,c0000_f5146f1247fa,drift,1.0,numerical_only,128,113,0.8828125
inner1_selection,c0000_f5146f1247fa,drift,1.0,combined,128,113,0.8828125
inner1_selection,c0000_f5146f1247fa,drift,2.0,availability_only,127,0,0.0
inner1_selection,c0000_f5146f1247fa,drift,2.0,numerical_only,127,121,0.952755905511811
inner1_selection,c0000_f5146f1247fa,drift,2.0,combined,127,121,0.952755905511811
inner1_selection,c0001_ee0570e08213,random_missing,0.5,availability_only,52,0,0.0
inner1_selection,c0001_ee0570e08213,random_missing,0.5,numerical_only,52,3,0.057692307692307696
inner1_selection,c0001_ee0570e08213,random_missing,0.5,combined,52,5,0.09615384615384616
inner1_selection,c0001_ee0570e08213,random_missing,1.0,availability_only,77,1,0.012987012987012988
inner1_selection,c0001_ee0570e08213,random_missing,1.0,numerical_only,77,1,0.012987012987012988
inner1_selection,c0001_ee0570e08213,random_missing,1.0,combined,77,7,0.09090909090909091
inner1_selection,c0001_ee0570e08213,random_missing,2.0,availability_only,115,17,0.14782608695652175
