dataset,outer_fold,role,context_id,resampling_unit,complete_unit
pleia,2,inner1_selection,667b9dd1988500580d0c,None:segment:0:week3,False
pleia,2,inner1_selection,5c1f4aa3ef00a47938e4,None:segment:0:week3,False
pleia,2,outer_test,ec3730985769999acec0,None:segment:0:week0,True
pleia,2,outer_test,3c2ed441cb78fe67ef35,None:segment:0:week0,True
pleia,2,outer_test,8b9681a4024d46b3e7ec,None:segment:0:week0,True
pleia,2,outer_test,45e3b6a5fdbd65e8305e,None:segment:0:week0,True
pleia,2,outer_test,9cb0d333b98f74f847ab,None:segment:0:week0,True
pleia,2,outer_test,2481337af1f347d1dac3,None:segment:0:week0,True
pleia,2,outer_test,783ec13683ecfbb3bc3b,None:segment:0:week0,True
pleia,2,outer_test,612a34cba7b4e3c2dac2,None:segment:0:week1,True
pleia,2,outer_test,d8bf8e87c5509cf4cea6,None:segment:0:week1,True
pleia,2,outer_test,bd5c98fb895a6434103f,None:segment:0:week1,True
pleia,2,outer_test,6dc6912aa0bc1eb2f0bc,None:segment:0:week1,True
pleia,2,outer_test,9c545d5dd7b52b39686b,None:segment:0:week1,True
pleia,2,outer_test,85583af4fc2a9beddd7c,None:segment:0:week1,True
pleia,2,outer_test,205f9629a76c37a65cf4,None:segment:0:week1,True
pleia,2,outer_test,fa2f3f67d852c43ab114,None:segment:0:week2,True
pleia,2,outer_test,16087b4f2e552fc77bb5,None:segment:0:week2,True
pleia,2,outer_test,5eecab36f17da3497a31,None:segment:0:week2,True
pleia,2,outer_test,1b99b5a6213801af4c20,None:segment:0:week2,True
pleia,2,outer_test,fbedee8ece0a55c3b2f6,None:segment:0:week2,True
pleia,2,outer_test,0406505c2d05431e3e3e,None:segment:0:week2,True
pleia,2,outer_test,68ad9b110fdf27884f7e,None:segment:0:week2,True
pleia,2,outer_test,c7ec52ac7a6f897519c8,None:segment:0:week3,True
pleia,2,outer_test,1da99732b990083accbd,None:segment:0:week3,True
pleia,2,outer_test,21f1051d019484c75fae,None:segment:0:week3,True
pleia,2,outer_test,e33b302dfc0ced0081e7,None:segment:0:week3,True
pleia,2,outer_test,4d2dd324d9e57f85e28c,None:segment:0:week3,True
pleia,2,outer_test,98ea992a4d9aaf724cad,None:segment:0:week3,True
pleia,2,outer_test,da992078544103521ed8,None:segment:0:week3,True
pleia,2,outer_test,1b46aa11c483553a9719,None:segment:0:week4,True
pleia,2,outer_test,09ef47e6b1f1491bf9c8,None:segment:0:week4,True
pleia,2,outer_test,d1796c311ee099619d1d,None:segment:0:week4,True
pleia,2,outer_test,6e09ef0dc34b75069bc8,None:segment:0:week4,True
pleia,2,outer_test,85f530fa6f3b1098adf2,None:segment:0:week4,True
pleia,2,outer_test,892bf97c5c22b241ac2f,None:segment:0:week4,True
pleia,2,outer_test,9441c888be2dea91753d,None:segment:0:week4,True
pleia,2,outer_test,bdd398f2a67f1481e250,None:segment:0:week5,True
pleia,2,outer_test,9138547b51bc16a6136d,None:segment:0:week5,True
pleia,2,outer_test,0d5024b30639d542d6ba,None:segment:0:week5,True
pleia,2,outer_test,e10acda8b98e50f3d35d,None:segment:0:week5,True
pleia,2,outer_test,36de58d27c666754f38a,None:segment:0:week5,True
pleia,2,outer_test,fe11c3fc33eee8cb7e0a,None:segment:0:week5,True
pleia,2,outer_test,69f1488040fc7445c73c,None:segment:0:week5,True
pleia,2,outer_test,5429c70ed16977f0d59f,None:segment:0:week6,True
pleia,2,outer_test,93a84165eb93de404525,None:segment:0:week6,True
pleia,2,outer_test,bf1fde12598a3b4a9607,None:segment:0:week6,True
pleia,2,outer_test,534324c1b80b2836b1de,None:segment:0:week6,True
pleia,2,outer_test,2a7b38da1134087fb2f0,None:segment:0:week6,True
pleia,2,outer_test,8f2d6069464912b9cddf,None:segment:0:week6,True
pleia,2,outer_test,c1208554d2ab2ad410c3,None:segment:0:week6,True
pleia,2,outer_test,fa41b7bbda81524af2b1,None:segment:0:week7,True
pleia,2,outer_test,10c5d571f33a0eaf5823,None:segment:0:week7,True
pleia,2,outer_test,70ee2cd4569e7dd0b897,None:segment:0:week7,True
pleia,2,outer_test,7a3610915bd5aaf6448f,None:segment:0:week7,True
pleia,2,outer_test,f2d11277aa84c358d45c,None:segment:0:week7,True
pleia,2,outer_test,21e52a65cacca62742cd,None:segment:0:week7,True
pleia,2,outer_test,0093306fd4c7e4c38ccb,None:segment:0:week7,True
pleia,2,outer_test,21085913480fec641b4d,None:segment:0:week8,True
pleia,2,outer_test,2be122248cada100f570,None:segment:0:week8,True
pleia,2,outer_test,4261e698c0d36473c404,None:segment:0:week8,True
pleia,2,outer_test,13add70dc7dbbe87171c,None:segment:0:week8,True
pleia,2,outer_test,f5cfb21dceb1ecdf2e0d,None:segment:0:week8,True
pleia,2,outer_test,e1ad3030357188f27f39,None:segment:0:week8,True
pleia,2,outer_test,c75f1253120be02e0c08,None:segment:0:week8,True
pleia,2,outer_test,c9c1a768c89822deede4,None:segment:0:week9,False
pleia,2,outer_test,a35a89df1c49aa67a377,None:segment:0:week9,False
pleia,2,outer_test,28e2e38d51a0ef1a30ff,None:segment:0:week9,False
pleia,2,outer_test,b687fe9abc42db4a9eba,None:segment:0:week9,False
pleia,2,outer_test,edb0de7011de49da8029,None:segment:0:week9,False
pleia_energy,0,inner0_selection,440d10ee10ec4343bfe5,None:segment:0:week0,True
pleia_energy,0,inner0_selection,1aa9f41ec3a662129a4e,None:segment:0:week0,True
pleia_energy,0,inner0_selection,66af0f479e4842226595,None:segment:0:week0,True
pleia_energy,0,inner0_selection,f57951f16684d3338d31,None:segment:0:week0,True
pleia_energy,0,inner0_selection,9003cb7d47a93afdbf56,None:segment:0:week0,True
pleia_energy,0,inner0_selection,fadfb892d4fe24f29a00,None:segment:0:week0,True
pleia_energy,0,inner0_selection,25ebd43ba8987db14812,None:segment:0:week0,True
pleia_energy,0,inner0_selection,3e8b126da72396f79303,None:segment:0:week1,True
pleia_energy,0,inner0_selection,91b76022e5c7bc4fcf59,None:segment:0:week1,True
pleia_energy,0,inner0_selection,37ce593b75c9c5048ee2,None:segment:0:week1,True
pleia_energy,0,inner0_selection,f0adc8cb515c630d4d7e,None:segment:0:week1,True
pleia_energy,0,inner0_selection,12a5c4c092b3b2f970d7,None:segment:0:week1,True
pleia_energy,0,inner0_selection,d5ba709c0c5b95a6fea3,None:segment:0:week1,True
pleia_energy,0,inner0_selection,efd9d4948be0c6747353,None:segment:0:week1,True
pleia_energy,0,inner0_selection,ab69ded86672360939ad,None:segment:0:week2,True
pleia_energy,0,inner0_selection,0d26567f6f6b63340bfd,None:segment:0:week2,True
pleia_energy,0,inner0_selection,d7581894fede91e4667f,None:segment:0:week2,True
pleia_energy,0,inner0_selection,ce862c66ce3242a52a42,None:segment:0:week2,True
pleia_energy,0,inner0_selection,8b1163fba410ca90a508,None:segment:0:week2,True
pleia_energy,0,inner0_selection,304f95d84c141ef20183,None:segment:0:week2,True
pleia_energy,0,inner0_selection,cfd6600a1935a745bdab,None:segment:0:week2,True
pleia_energy,0,inner0_selection,b248fc21a1079c2c018e,None:segment:0:week3,True
pleia_energy,0,inner0_selection,1cf2ccea0628c599132b,None:segment:0:week3,True
pleia_energy,0,inner0_selection,9a93e43b2c7e8d8f4a94,None:segment:0:week3,True
pleia_energy,0,inner0_selection,049eda6006db80551541,None:segment:0:week3,True
pleia_energy,0,inner0_selection,eb8fa494ac3f849ecd37,None:segment:0:week3,True
pleia_energy,0,inner0_selection,496d7b948ca7308439e5,None:segment:0:week3,True
pleia_energy,0,inner0_selection,6daff78d97766f275107,None:segment:0:week3,True
pleia_energy,0,inner0_selection,f1bcc3248c091acabbc6,None:segment:0:week4,True
pleia_energy,0,inner0_selection,865eb08080eee8edca2d,None:segment:0:week4,True
pleia_energy,0,inner0_selection,f1280023b73e3608d1ca,None:segment:0:week4,True
pleia_energy,0,inner0_selection,c4691e615fe6830852fc,None:segment:0:week4,True
pleia_energy,0,inner0_selection,eee8546690dd30cdce7a,None:segment:0:week4,True
pleia_energy,0,inner0_selection,037ca4c091637000bca8,None:segment:0:week4,True
pleia_energy,0,inner0_selection,d95b68e97ce677e13aff,None:segment:0:week4,True
pleia_energy,0,inner0_selection,4feedba3fa649fe1498f,None:segment:0:week5,True
pleia_energy,0,inner0_selection,7667f8a3ea2d994790ea,None:segment:0:week5,True
pleia_energy,0,inner0_selection,1f4f44bf0163040802f1,None:segment:0:week5,True
pleia_energy,0,inner0_selection,0564c025c740a03ccb59,None:segment:0:week5,True
pleia_energy,0,inner0_selection,90b315fb044124373776,None:segment:0:week5,True
pleia_energy,0,inner0_selection,dfbd19bf0a1e31947c35,None:segment:0:week5,True
pleia_energy,0,inner0_selection,0e22bcc01aba843a4677,None:segment:0:week5,True
pleia_energy,0,inner0_selection,58939dc78b23dc84c55a,None:segment:0:week6,True
pleia_energy,0,inner0_selection,cd9fe38a5f1c0eed6e8e,None:segment:0:week6,True
pleia_energy,0,inner0_selection,3131462b39a10cbbace2,None:segment:0:week6,True
pleia_energy,0,inner0_selection,00a73015757e42fe95f0,None:segment:0:week6,True
pleia_energy,0,inner0_selection,07351b58f72a9edec15e,None:segment:0:week6,True
pleia_energy,0,inner0_selection,a33fabccc8f9f2391d61,None:segment:0:week6,True
pleia_energy,0,inner0_selection,ad3ebb91eab3586a0eb3,None:segment:0:week6,True
pleia_energy,0,inner0_selection,bf0d5f369b44329bc39b,None:segment:0:week7,False
pleia_energy,0,inner0_selection,545f30625230fd012dd2,None:segment:0:week7,False
pleia_energy,0,inner1_selection,6f56f5610fca361c6df9,None:segment:0:week0,True
pleia_energy,0,inner1_selection,9e004ba36c69656a4820,None:segment:0:week0,True
pleia_energy,0,inner1_selection,51724f694eb8ac4d455f,None:segment:0:week0,True
pleia_energy,0,inner1_selection,b8b6c1acfc62705aaf8b,None:segment:0:week0,True
pleia_energy,0,inner1_selection,dc8142fb5e1059ef1843,None:segment:0:week0,True
pleia_energy,0,inner1_selection,346513a31e9a4baec99a,None:segment:0:week0,True
pleia_energy,0,inner1_selection,e590abec813914d4ec11,None:segment:0:week0,True
pleia_energy,0,inner1_selection,e3b64fae869a720c4289,None:segment:0:week1,True
pleia_energy,0,inner1_selection,644ddc8b1995f9cf6c81,None:segment:0:week1,True
pleia_energy,0,inner1_selection,02484ee8cb187a916470,None:segment:0:week1,True
pleia_energy,0,inner1_selection,7461caa7fbe85691ab13,None:segment:0:week1,True
pleia_energy,0,inner1_selection,c237bad60692b38ac286,None:segment:0:week1,True
pleia_energy,0,inner1_selection,0382219ca900e28b94d1,None:segment:0:week1,True
pleia_energy,0,inner1_selection,fde34f360a2536e61c72,None:segment:0:week1,True
pleia_energy,0,inner1_selection,4bfb56234dd93ced4f31,None:segment:0:week2,True
pleia_energy,0,inner1_selection,6668078bbf8810548e02,None:segment:0:week2,True
pleia_energy,0,inner1_selection,b98e5f8421d38372d499,None:segment:0:week2,True
pleia_energy,0,inner1_selection,b55f96d7dcaccaa80d7a,None:segment:0:week2,True
pleia_energy,0,inner1_selection,3370a2a32b5aabb8259c,None:segment:0:week2,True
pleia_energy,0,inner1_selection,46cc5865fe7c5a9fb577,None:segment:0:week2,True
pleia_energy,0,inner1_selection,2435ac97b03a50919eed,None:segment:0:week2,True
pleia_energy,0,inner1_selection,fbfd4dd31b901ad66639,None:segment:0:week3,True
pleia_energy,0,inner1_selection,a3f0bd3d02c204997d5d,None:segment:0:week3,True
pleia_energy,0,inner1_selection,fb69e95176425e031f40,None:segment:0:week3,True
pleia_energy,0,inner1_selection,b2c2afdfc8fabb3db94d,None:segment:0:week3,True
pleia_energy,0,inner1_selection,78016e2d26b6a98372e7,None:segment:0:week3,True
pleia_energy,0,inner1_selection,4530816ceb985a1f2610,None:segment:0:week3,True
pleia_energy,0,inner1_selection,3f6fbf3604a550a71199,None:segment:0:week3,True
pleia_energy,0,inner1_selection,55e9ef6c8bbb31ec715a,None:segment:0:week4,True
pleia_energy,0,inner1_selection,1ec29cfe8d76253248ec,None:segment:0:week4,True
pleia_energy,0,inner1_selection,670509015c60426ea9c4,None:segment:0:week4,True
pleia_energy,0,inner1_selection,37fc38a0759aff733eb1,None:segment:0:week4,True
pleia_energy,0,inner1_selection,e5ea5cfa68ce8ee82b56,None:segment:0:week4,True
pleia_energy,0,inner1_selection,af735fed3248f916bf2a,None:segment:0:week4,True
pleia_energy,0,inner1_selection,5157346b7905fc1b9c65,None:segment:0:week4,True
pleia_energy,0,inner1_selection,7baf0d2d91326491ca71,None:segment:0:week5,True
pleia_energy,0,inner1_selection,c228da5270aeadd16450,None:segment:0:week5,True
pleia_energy,0,inner1_selection,a84523447e628e6b4fb9,None:segment:0:week5,True
pleia_energy,0,inner1_selection,1a60e259115d9fbe19b6,None:segment:0:week5,True
pleia_energy,0,inner1_selection,21bb81a609fa6ca28877,None:segment:0:week5,True
pleia_energy,0,inner1_selection,d9cf9774cf5ed6cb55f7,None:segment:0:week5,True
pleia_energy,0,inner1_selection,259c6963d36780dc0eaf,None:segment:0:week5,True
pleia_energy,0,inner1_selection,1f846b5aa02696950c4d,None:segment:0:week6,True
pleia_energy,0,inner1_selection,00895e9333355b6c9a4a,None:segment:0:week6,True
pleia_energy,0,inner1_selection,7f96cecc5faa776a0f16,None:segment:0:week6,True
pleia_energy,0,inner1_selection,5f63a1e9db7915db9e78,None:segment:0:week6,True
pleia_energy,0,inner1_selection,7feb72ccdd2916c8c2f2,None:segment:0:week6,True
pleia_energy,0,inner1_selection,8c755f08f774e1a1ae9a,None:segment:0:week6,True
pleia_energy,0,inner1_selection,a68264a56d9fd2d9f88a,None:segment:0:week6,True
pleia_energy,0,inner1_selection,f03b6e9119ebc3ae89c7,None:segment:0:week7,False
pleia_energy,0,inner1_selection,08a029f31322e458c7e2,None:segment:0:week7,False
pleia_energy,0,outer_test,f3da39914336b76988d1,None:segment:0:week0,True
pleia_energy,0,outer_test,16d28befe52e590c29e9,None:segment:0:week0,True
pleia_energy,0,outer_test,c545391b739358772b16,None:segment:0:week0,True
pleia_energy,0,outer_test,e8f66a4f98286569cefa,None:segment:0:week0,True
pleia_energy,0,outer_test,cd1e3d6f061e44dc0da6,None:segment:0:week0,True
pleia_energy,0,outer_test,4b57565731e54fad4696,None:segment:0:week0,True
pleia_energy,0,outer_test,a9eb405de9b25bd189e9,None:segment:0:week0,True
pleia_energy,0,outer_test,233208f02e700f0456c6,None:segment:0:week1,True
pleia_energy,0,outer_test,77b42e4efc22766674f2,None:segment:0:week1,True
pleia_energy,0,outer_test,21398ad268b7a9f8ba36,None:segment:0:week1,True
pleia_energy,0,outer_test,4a031ef8e983e630b07e,None:segment:0:week1,True
pleia_energy,0,outer_test,f4a3baab0378043cfd21,None:segment:0:week1,True
pleia_energy,0,outer_test,285cfb7dd42664d21d0f,None:segment:0:week1,True
pleia_energy,0,outer_test,8cbac9c3471ed21cd66c,None:segment:0:week1,True
pleia_energy,0,outer_test,d0480b4b6caf6a6d447c,None:segment:0:week2,True
pleia_energy,0,outer_test,1a59a1a1621a195d1ac0,None:segment:0:week2,True
pleia_energy,0,outer_test,fa5df0f1d61c2c50bbda,None:segment:0:week2,True
pleia_energy,0,outer_test,cfbf663c2cdbf58b7668,None:segment:0:week2,True
pleia_energy,0,outer_test,6f0ec03a66922ce6b94f,None:segment:0:week2,True
pleia_energy,0,outer_test,a883fc49c42c1b556f76,None:segment:0:week2,True
pleia_energy,0,outer_test,8252c365222a6eaed409,None:segment:0:week2,True
pleia_energy,0,outer_test,be8680d77de9cfd88dde,None:segment:0:week3,True
pleia_energy,0,outer_test,f747c5199ea473f07eec,None:segment:0:week3,True
pleia_energy,0,outer_test,a5cc7c04b2c2de1963ff,None:segment:0:week3,True
pleia_energy,0,outer_test,c82fac9d60765c14245d,None:segment:0:week3,True
pleia_energy,0,outer_test,f254b6c45a1b72219f16,None:segment:0:week3,True
pleia_energy,0,outer_test,993157ed2b2fb5b59226,None:segment:0:week3,True
pleia_energy,0,outer_test,dd14d26f2ab67cd70245,None:segment:0:week3,True
pleia_energy,0,outer_test,464c6e157e16c0f56f6c,None:segment:0:week4,True
pleia_energy,0,outer_test,28c9d35bf5ff609a63d3,None:segment:0:week4,True
pleia_energy,0,outer_test,fac3f68181bedcb089a6,None:segment:0:week4,True
pleia_energy,0,outer_test,1393a633b7319bbfba3e,None:segment:0:week4,True
pleia_energy,0,outer_test,ca5a8e6f38f5bd3ccc9f,None:segment:0:week4,True
pleia_energy,0,outer_test,f0483faeb74b58fda002,None:segment:0:week4,True
pleia_energy,0,outer_test,08968da90124bac3fe14,None:segment:0:week4,True
pleia_energy,0,outer_test,ec4b351c20f701b7c1e3,None:segment:0:week5,True
pleia_energy,0,outer_test,02d837607b43aed81e43,None:segment:0:week5,True
pleia_energy,0,outer_test,d663c24bc98faac449c5,None:segment:0:week5,True
pleia_energy,0,outer_test,95d297315c87b2da71f4,None:segment:0:week5,True
pleia_energy,0,outer_test,142e9c346c005e5aa4a5,None:segment:0:week5,True
pleia_energy,0,outer_test,2a310e3dd8a04f5300ba,None:segment:0:week5,True
pleia_energy,0,outer_test,dfba38294c9381c7f3b1,None:segment:0:week5,True
pleia_energy,0,outer_test,f22e3c64619753db10a7,None:segment:0:week6,True
pleia_energy,0,outer_test,45d842ed77b428699d89,None:segment:0:week6,True
pleia_energy,0,outer_test,f0901d415bba2d621e53,None:segment:0:week6,True
pleia_energy,0,outer_test,389daf4c3d02b1488a92,None:segment:0:week6,True
pleia_energy,0,outer_test,147135cd1e2227afdb1b,None:segment:0:week6,True
pleia_energy,0,outer_test,48736cf1bec6aeb64427,None:segment:0:week6,True
pleia_energy,0,outer_test,dd88f19e729cb736b4b9,None:segment:0:week6,True
pleia_energy,0,outer_test,ced0ed03b3027366d086,None:segment:0:week7,True
pleia_energy,0,outer_test,c5a29ae5cbb677e1abc8,None:segment:0:week7,True
pleia_energy,0,outer_test,1f3ebf02409399c16ab3,None:segment:0:week7,True
pleia_energy,0,outer_test,726968c9d7340f937e54,None:segment:0:week7,True
pleia_energy,0,outer_test,94563b162cff9b48c8e4,None:segment:0:week7,True
pleia_energy,0,outer_test,69e7476d7d25a178ebce,None:segment:0:week7,True
pleia_energy,0,outer_test,ac4a997573d1314f136b,None:segment:0:week7,True
pleia_energy,0,outer_test,97ec0b66273a03ceefe0,None:segment:0:week8,True
pleia_energy,0,outer_test,4c10e0f0bc4f9e8d7511,None:segment:0:week8,True
pleia_energy,0,outer_test,325dd31dc85eff12536f,None:segment:0:week8,True
pleia_energy,0,outer_test,3da16fe674beb76b272d,None:segment:0:week8,True
pleia_energy,0,outer_test,e6300168612d629920f4,None:segment:0:week8,True
pleia_energy,0,outer_test,5d49c03dc1e9672aecec,None:segment:0:week8,True
pleia_energy,0,outer_test,a8044fdda442c15bf49b,None:segment:0:week8,True
pleia_energy,0,outer_test,f85a8c83806599337a98,None:segment:0:week9,False
pleia_energy,0,outer_test,9c2b46ea3eac35ec86df,None:segment:0:week9,False
pleia_energy,0,outer_test,0e76f395900c0c22e1dd,None:segment:0:week9,False
pleia_energy,0,outer_test,752f075f37441ce43709,None:segment:0:week9,False
pleia_energy,0,outer_test,9fe8df2c5d36674c1aca,None:segment:0:week9,False
pleia_energy,1,inner0_selection,a0d0b5e685b2cf8e62f7,None:segment:0:week0,True
pleia_energy,1,inner0_selection,0804030f590164180752,None:segment:0:week0,True
pleia_energy,1,inner0_selection,f68b9c5a2fe3c2939911,None:segment:0:week0,True
pleia_energy,1,inner0_selection,d97dd7e1c5bc91b340b7,None:segment:0:week0,True
pleia_energy,1,inner0_selection,76d73aaeab35d34b0635,None:segment:0:week0,True
pleia_energy,1,inner0_selection,66c3cc5397e8bcecf0d3,None:segment:0:week0,True
pleia_energy,1,inner0_selection,e553eda7703dbdc2e2e4,None:segment:0:week0,True
pleia_energy,1,inner0_selection,3ca620e2692c6758c22d,None:segment:0:week1,True
pleia_energy,1,inner0_selection,8f58c8cb85582a0f0a7e,None:segment:0:week1,True
pleia_energy,1,inner0_selection,4c9e34c7e3443280b404,None:segment:0:week1,True
pleia_energy,1,inner0_selection,858ff9f1581fc16edbea,None:segment:0:week1,True
pleia_energy,1,inner0_selection,4d654b5d253c75dca59a,None:segment:0:week1,True
pleia_energy,1,inner0_selection,7929faf9c9861d9914da,None:segment:0:week1,True
pleia_energy,1,inner0_selection,621ae34d814a3f34a570,None:segment:0:week1,True
pleia_energy,1,inner0_selection,68f9f802f12d880bb1ed,None:segment:0:week2,True
pleia_energy,1,inner0_selection,860b878b6b15e5a810d7,None:segment:0:week2,True
pleia_energy,1,inner0_selection,3b362c259367b2a7c54c,None:segment:0:week2,True
pleia_energy,1,inner0_selection,861677959c2f16487274,None:segment:0:week2,True
pleia_energy,1,inner0_selection,842b6f9dce17c173988c,None:segment:0:week2,True
pleia_energy,1,inner0_selection,edac5f1519cf3ff5fa9d,None:segment:0:week2,True
pleia_energy,1,inner0_selection,dda2dfaadea83ca95f63,None:segment:0:week2,True
pleia_energy,1,inner0_selection,0f8777db47547b0ae217,None:segment:0:week3,True
pleia_energy,1,inner0_selection,b0652960e82f0e2b6b76,None:segment:0:week3,True
pleia_energy,1,inner0_selection,5e1f0a22c8e58170e3eb,None:segment:0:week3,True
pleia_energy,1,inner0_selection,13a15de358d0326272f9,None:segment:0:week3,True
pleia_energy,1,inner0_selection,23db4a2fb90e63a73615,None:segment:0:week3,True
pleia_energy,1,inner0_selection,aa04cbdc8125df3d6259,None:segment:0:week3,True
pleia_energy,1,inner0_selection,a46dd122ab37496f5ccd,None:segment:0:week3,True
pleia_energy,1,inner0_selection,8ab2375998655f0f2060,None:segment:0:week4,True
pleia_energy,1,inner0_selection,dd1e8c0e3963f57d23f9,None:segment:0:week4,True
pleia_energy,1,inner0_selection,caf7113f32b17f45684e,None:segment:0:week4,True
pleia_energy,1,inner0_selection,d35f4611a4744368584c,None:segment:0:week4,True
pleia_energy,1,inner0_selection,2a049baae713a01e2fbd,None:segment:0:week4,True
pleia_energy,1,inner0_selection,5118e765ad5872471961,None:segment:0:week4,True
pleia_energy,1,inner0_selection,12a4e4606eb586deb00e,None:segment:0:week4,True
pleia_energy,1,inner0_selection,d0501e2731ea5b654380,None:segment:0:week5,False
pleia_energy,1,inner0_selection,d90f6e088be6b8a0d8a7,None:segment:0:week5,False
pleia_energy,1,inner0_selection,c095c172916786bf15d6,None:segment:0:week5,False
pleia_energy,1,inner1_selection,57354a4c4bcbf78357e7,None:segment:0:week0,True
pleia_energy,1,inner1_selection,582868b45810b6995504,None:segment:0:week0,True
pleia_energy,1,inner1_selection,dad0644abdc42fbca9d3,None:segment:0:week0,True
pleia_energy,1,inner1_selection,1e9649becb4b45db4867,None:segment:0:week0,True
pleia_energy,1,inner1_selection,387322f2c5e31ea4692d,None:segment:0:week0,True
pleia_energy,1,inner1_selection,73811b2cf05335488830,None:segment:0:week0,True
pleia_energy,1,inner1_selection,4283c90ef24ab47deec8,None:segment:0:week0,True
pleia_energy,1,inner1_selection,b56801252f91b0ef75b8,None:segment:0:week1,True
pleia_energy,1,inner1_selection,b5e86273ef9424154c48,None:segment:0:week1,True
pleia_energy,1,inner1_selection,70deeb86628777fb4170,None:segment:0:week1,True
pleia_energy,1,inner1_selection,9d6cb93d2d9accdc7791,None:segment:0:week1,True
pleia_energy,1,inner1_selection,c04300248f2e06000899,None:segment:0:week1,True
pleia_energy,1,inner1_selection,a603a11e460b33307f0c,None:segment:0:week1,True
pleia_energy,1,inner1_selection,0d1ce20802924abf74ef,None:segment:0:week1,True
pleia_energy,1,inner1_selection,61e432699ffc13e3775f,None:segment:0:week2,True
pleia_energy,1,inner1_selection,fef03d3204cf63b3e2c8,None:segment:0:week2,True
pleia_energy,1,inner1_selection,04813327d82e92ef4ebe,None:segment:0:week2,True
pleia_energy,1,inner1_selection,c773f1a24d94a7dbab68,None:segment:0:week2,True
pleia_energy,1,inner1_selection,d1ca613f5f5eff77cb71,None:segment:0:week2,True
pleia_energy,1,inner1_selection,28265cd62d8e69382e28,None:segment:0:week2,True
pleia_energy,1,inner1_selection,aa2821f825e2f57a55e0,None:segment:0:week2,True
pleia_energy,1,inner1_selection,003be062e4af77de23fa,None:segment:0:week3,True
pleia_energy,1,inner1_selection,cce69cb9c45f2f0ac215,None:segment:0:week3,True
pleia_energy,1,inner1_selection,701b6241f1b798275a4f,None:segment:0:week3,True
pleia_energy,1,inner1_selection,4f9ff790a6b2b4dc1295,None:segment:0:week3,True
pleia_energy,1,inner1_selection,e29b6f8b78fe915f7974,None:segment:0:week3,True
pleia_energy,1,inner1_selection,a7b35d14220bb78c086e,None:segment:0:week3,True
pleia_energy,1,inner1_selection,cab8ec7be81e3aa18558,None:segment:0:week3,True
pleia_energy,1,inner1_selection,0437ed217f3b12548f78,None:segment:0:week4,True
pleia_energy,1,inner1_selection,8f2b389f000353045ad6,None:segment:0:week4,True
pleia_energy,1,inner1_selection,5aece91d4d8ee6968cb8,None:segment:0:week4,True
pleia_energy,1,inner1_selection,2ee87f8638ef8e620ae3,None:segment:0:week4,True
pleia_energy,1,inner1_selection,8ea92ea931ee8feafef5,None:segment:0:week4,True
pleia_energy,1,inner1_selection,216b2cfd6ca37884ee85,None:segment:0:week4,True
pleia_energy,1,inner1_selection,685e8928baf4028fd005,None:segment:0:week4,True
pleia_energy,1,inner1_selection,9490f81ad087c4c62f92,None:segment:0:week5,False
pleia_energy,1,inner1_selection,9408bf1f8dc9d0d9198b,None:segment:0:week5,False
pleia_energy,1,inner1_selection,dc02510cd677ce77d407,None:segment:0:week5,False
pleia_energy,1,outer_test,b7a61e4c49bf0366126a,None:segment:0:week0,True
pleia_energy,1,outer_test,672ffcfef13049b988aa,None:segment:0:week0,True
pleia_energy,1,outer_test,59a1ccbfb48a92c485d1,None:segment:0:week0,True
pleia_energy,1,outer_test,bdcc9dc348d21d0c84d2,None:segment:0:week0,True
pleia_energy,1,outer_test,a6585695ec3450cfbc81,None:segment:0:week0,True
pleia_energy,1,outer_test,8aa57b34ca3aaef3df36,None:segment:0:week0,True
pleia_energy,1,outer_test,bd9b0f76ebddb8e173ce,None:segment:0:week0,True
pleia_energy,1,outer_test,35d5d221b0f729c25602,None:segment:0:week1,True
pleia_energy,1,outer_test,8925d2fcc02c42e58391,None:segment:0:week1,True
pleia_energy,1,outer_test,e714ee4e4a5679d0cbfe,None:segment:0:week1,True
pleia_energy,1,outer_test,a31935914b905945988c,None:segment:0:week1,True
pleia_energy,1,outer_test,9c58216d7b25962ed590,None:segment:0:week1,True
pleia_energy,1,outer_test,45812dccfc7849550a40,None:segment:0:week1,True
pleia_energy,1,outer_test,418fee276c6acdc5160e,None:segment:0:week1,True
pleia_energy,1,outer_test,836b049222f0c2927b86,None:segment:0:week2,True
pleia_energy,1,outer_test,01c7cbe8273e22f32cf2,None:segment:0:week2,True
pleia_energy,1,outer_test,474ad4193ebde05d522c,None:segment:0:week2,True
pleia_energy,1,outer_test,e1917bf924056903c511,None:segment:0:week2,True
pleia_energy,1,outer_test,51ecc007c1bd1ed3d52c,None:segment:0:week2,True
pleia_energy,1,outer_test,edfd3fc8269b775eabc6,None:segment:0:week2,True
pleia_energy,1,outer_test,d7efef7e51b1b63b6bdf,None:segment:0:week2,True
pleia_energy,1,outer_test,af6d149546fbf3f64602,None:segment:0:week3,True
pleia_energy,1,outer_test,3ee2023af3bd2357e5e7,None:segment:0:week3,True
pleia_energy,1,outer_test,074529153eaa9adf9b7d,None:segment:0:week3,True
pleia_energy,1,outer_test,702f15a37909678875e6,None:segment:0:week3,True
pleia_energy,1,outer_test,74d4d00566a602c803ea,None:segment:0:week3,True
pleia_energy,1,outer_test,3881f039e147236f2feb,None:segment:0:week3,True
